timestamp,vehicle_id,latitude,longitude,trip_id,route_id,stop_id,current_status,current_stop_sequence
2025-06-17T08:12:57,2123,34.06236267089844,-117.7767562866211,,,,2,0
2025-06-17T08:13:27,2123,34.06193923950195,-117.77674102783203,,,,2,0
2025-06-17T08:43:31,2310,33.9919319152832,-117.92998504638672,,,,2,0
2025-06-17T08:43:06,2903,34.08155822753906,-117.71981048583984,,,,2,0
2025-06-17T08:43:06,2904,34.072425842285156,-118.04496765136719,,,,2,0
2025-06-17T08:44:01,2310,33.99192810058594,-117.92999267578125,,,,2,0
2025-06-17T08:43:36,2903,34.08163070678711,-117.71454620361328,,,,2,0
2025-06-17T08:43:50,2904,34.07255172729492,-118.04349517822266,,,,2,0
2025-06-17T08:44:31,2310,33.99192810058594,-117.93000030517578,,,,2,0
2025-06-17T08:44:06,2903,34.0816650390625,-117.70805358886719,,,,2,0
2025-06-17T08:45:01,2310,33.9919319152832,-117.92999267578125,,,,2,0
2025-06-17T08:44:36,2903,34.081417083740234,-117.70106506347656,,,,2,0
2025-06-17T08:45:31,2310,33.9919319152832,-117.92999267578125,,,,2,0
2025-06-17T08:45:36,2903,34.081382751464844,-117.698486328125,,,,2,0
2025-06-17T08:51:31,2310,33.99192810058594,-117.92999267578125,,,,2,0
2025-06-17T08:52:31,2310,33.9919319152832,-117.92999267578125,,,,2,0
2025-06-17T09:10:31,2310,33.991943359375,-117.92998504638672,,,,2,0
2025-06-17T09:10:42,2905,34.08097839355469,-117.7342300415039,,,,2,0
2025-06-17T09:18:01,2310,33.991947174072266,-117.92998504638672,,,,2,0
2025-06-17T09:18:04,2904,34.05610656738281,-117.81145477294922,,,,2,0
2025-06-17T09:18:13,2905,34.081451416015625,-117.72734069824219,,,,2,0
2025-06-17T09:18:31,2310,33.991943359375,-117.92999267578125,,,,2,0
2025-06-17T09:18:34,2904,34.059017181396484,-117.80738830566406,,,,2,0
2025-06-17T09:18:43,2905,34.08151626586914,-117.72346496582031,,,,2,0
2025-06-17T09:19:01,2310,33.991943359375,-117.92999267578125,,,,2,0
2025-06-17T09:19:04,2904,34.060813903808594,-117.80230712890625,,,,2,0
2025-06-17T09:19:13,2905,34.08159255981445,-117.71843719482422,,,,2,0
2025-06-17T09:20:01,2310,33.991947174072266,-117.92998504638672,,,,2,0
2025-06-17T09:19:34,2904,34.06309127807617,-117.79911804199219,,,,2,0
2025-06-17T09:19:43,2905,34.08168411254883,-117.71259307861328,,,,2,0
2025-06-17T09:20:31,2310,33.991943359375,-117.92998504638672,,,,2,0
2025-06-17T09:20:04,2904,34.06423568725586,-117.7979965209961,,,,2,0
2025-06-17T09:20:13,2905,34.08164596557617,-117.70553588867188,,,,2,0
2025-06-17T09:21:01,2310,33.991939544677734,-117.92999267578125,,,,2,0
2025-06-17T09:20:34,2904,34.063453674316406,-117.79693603515625,,,,2,0
2025-06-17T09:20:43,2905,34.08140563964844,-117.69902038574219,,,,2,0
2025-06-17T09:21:31,2310,33.991947174072266,-117.92997741699219,,,,2,0
2025-06-17T09:21:34,2904,34.061256408691406,-117.79305267333984,,,,2,0
2025-06-17T09:21:13,2905,34.08338928222656,-117.69821166992188,,,,2,0
2025-06-17T09:22:01,2310,33.991943359375,-117.92997741699219,,,,2,0
2025-06-17T09:22:04,2904,34.06128692626953,-117.79173278808594,,,,2,0
2025-06-17T09:21:43,2905,34.084842681884766,-117.69818878173828,,,,2,0
2025-06-17T09:22:31,2310,33.991939544677734,-117.92997741699219,,,,2,0
2025-06-17T09:22:34,2904,34.06132125854492,-117.78840637207031,,,,2,0
2025-06-17T09:22:13,2905,34.084842681884766,-117.69818878173828,,,,2,0
2025-06-17T09:23:01,2310,33.991939544677734,-117.92997741699219,,,,2,0
2025-06-17T09:23:04,2904,34.06138229370117,-117.78704833984375,,,,2,0
2025-06-17T09:22:43,2905,34.08697509765625,-117.69818878173828,,,,2,0
2025-06-17T09:23:31,2310,33.991947174072266,-117.92997741699219,,,,2,0
2025-06-17T09:23:34,2904,34.06142044067383,-117.7855224609375,,,,2,0
2025-06-17T09:23:13,2905,34.088443756103516,-117.69818115234375,,,,2,0
2025-06-17T09:24:01,2310,33.991943359375,-117.92996978759766,,,,2,0
2025-06-17T09:24:04,2904,34.06145477294922,-117.7840576171875,,,,2,0
2025-06-17T09:23:43,2905,34.09013748168945,-117.69818115234375,,,,2,0
2025-06-17T09:24:31,2310,33.991943359375,-117.9299545288086,,,,2,0
2025-06-17T09:24:34,2904,34.06151580810547,-117.78264617919922,,,,2,0
2025-06-17T09:24:13,2905,34.09395980834961,-117.69831085205078,,,,2,0
2025-06-17T09:25:02,2310,33.991939544677734,-117.92996215820312,,,,2,0
2025-06-17T09:25:04,2904,34.061580657958984,-117.78013610839844,,,,2,0
2025-06-17T09:24:43,2905,34.095123291015625,-117.69723510742188,,,,2,0
2025-06-17T09:25:32,2310,33.99193572998047,-117.92997741699219,,,,2,0
2025-06-17T09:25:34,2904,34.06161880493164,-117.77822875976562,,,,2,0
2025-06-17T09:25:13,2905,34.09458541870117,-117.69511413574219,,,,2,0
2025-06-17T09:26:02,2310,33.99193572998047,-117.92998504638672,,,,2,0
2025-06-17T09:26:04,2904,34.0616569519043,-117.77693939208984,,,,2,0
2025-06-17T09:25:43,2905,34.09421157836914,-117.69631958007812,,,,2,0
2025-06-17T09:26:32,2310,33.99193572998047,-117.92996978759766,,,,2,0
2025-06-17T09:26:34,2904,34.0617561340332,-117.77405548095703,,,,2,0
2025-06-17T09:26:36,2905,34.094757080078125,-117.69497680664062,,,,2,0
2025-06-17T09:27:02,2310,33.991939544677734,-117.92997741699219,,,,2,0
2025-06-17T09:27:04,2904,34.061851501464844,-117.76982879638672,,,,2,0
2025-06-17T09:26:57,2905,34.094757080078125,-117.69497680664062,,,,2,0
2025-06-17T09:27:32,2310,33.99193572998047,-117.92997741699219,,,,2,0
2025-06-17T09:27:34,2904,34.06194305419922,-117.76647186279297,,,,2,0
2025-06-17T09:27:43,2905,34.094757080078125,-117.69497680664062,,,,2,0
2025-06-17T09:28:02,2310,33.99193572998047,-117.92997741699219,,,,2,0
2025-06-17T09:28:04,2904,34.0620231628418,-117.7632827758789,,,,2,0
2025-06-17T09:28:13,2905,34.094757080078125,-117.69497680664062,,,,2,0
2025-06-17T09:28:32,2310,33.99193572998047,-117.92998504638672,,,,2,0
2025-06-17T09:28:34,2904,34.062110900878906,-117.75960540771484,,,,2,0
2025-06-17T09:28:43,2905,34.094757080078125,-117.69497680664062,,,,2,0
2025-06-17T09:29:02,2310,33.9919319152832,-117.92998504638672,,,,2,0
2025-06-17T09:29:04,2904,34.062110900878906,-117.75957489013672,,,,2,0
2025-06-17T09:29:13,2905,34.094757080078125,-117.69497680664062,,,,2,0
2025-06-17T09:29:32,2310,33.99192810058594,-117.92998504638672,,,,2,0
2025-06-17T09:29:34,2904,34.06207275390625,-117.75914001464844,,,,2,0
2025-06-17T09:29:43,2905,34.094757080078125,-117.69497680664062,,,,2,0
2025-06-17T09:30:02,2310,33.99192428588867,-117.92998504638672,,,,2,0
2025-06-17T09:30:05,2904,34.06053161621094,-117.75899505615234,,,,2,0
2025-06-17T09:30:13,2905,34.094757080078125,-117.69497680664062,,,,2,0
2025-06-17T09:30:32,2310,33.991920471191406,-117.92999267578125,,,,2,0
2025-06-17T09:30:35,2904,34.06049346923828,-117.75899505615234,,,,2,0
2025-06-17T09:30:43,2905,34.094757080078125,-117.69497680664062,,,,2,0
2025-06-17T09:31:32,2310,33.991920471191406,-117.92998504638672,,,,2,0
2025-06-17T09:31:35,2904,34.060447692871094,-117.75411224365234,,,,2,0
2025-06-17T09:31:27,2905,34.09481430053711,-117.69522857666016,,,,2,0
2025-06-17T09:32:02,2310,33.991920471191406,-117.92999267578125,,,,2,0
2025-06-17T09:32:05,2904,34.06039810180664,-117.75244140625,,,,2,0
2025-06-17T09:31:57,2905,34.095157623291016,-117.6980209350586,,,,2,0
2025-06-17T09:32:32,2310,33.99192810058594,-117.93000030517578,,,,2,0
2025-06-17T09:32:46,2904,34.05946731567383,-117.75161743164062,,,,2,0
2025-06-17T09:32:27,2905,34.092803955078125,-117.69844818115234,,,,2,0
2025-06-17T09:33:02,2310,33.991939544677734,-117.93000030517578,,,,2,0
2025-06-17T09:33:16,2904,34.059471130371094,-117.75082397460938,,,,2,0
2025-06-17T09:32:57,2905,34.092586517333984,-117.70113372802734,,,,2,0
2025-06-17T09:33:32,2310,33.991943359375,-117.92999267578125,,,,2,0
2025-06-17T09:33:46,2904,34.05942916870117,-117.75062561035156,,,,2,0
2025-06-17T09:33:27,2905,34.09267044067383,-117.70629119873047,,,,2,0
2025-06-17T09:34:02,2310,33.991939544677734,-117.92999267578125,,,,2,0
2025-06-17T09:34:16,2904,34.05924987792969,-117.75184631347656,,,,2,0
2025-06-17T09:33:57,2905,34.092655181884766,-117.70750427246094,,,,2,0
2025-06-17T09:34:32,2310,33.9919319152832,-117.92997741699219,,,,2,0
2025-06-17T09:34:43,2904,34.059844970703125,-117.7524185180664,,,,2,0
2025-06-17T09:34:27,2905,34.09074783325195,-117.71197509765625,,,,2,0
2025-06-17T09:35:02,2310,33.99193572998047,-117.92998504638672,,,,2,0
2025-06-17T09:35:13,2904,34.06052017211914,-117.75218200683594,,,,2,0
2025-06-17T09:34:57,2905,34.09050369262695,-117.71687316894531,,,,2,0
2025-06-17T09:35:32,2310,33.9919319152832,-117.92999267578125,,,,2,0
2025-06-17T09:35:43,2904,34.060546875,-117.75050354003906,,,,2,0
2025-06-17T09:35:27,2905,34.09049987792969,-117.71892547607422,,,,2,0
2025-06-17T09:36:02,2310,33.9919319152832,-117.93000793457031,,,,2,0
2025-06-17T09:36:13,2904,34.06056213378906,-117.74977111816406,,,,2,0
2025-06-17T09:36:10,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:36:32,2310,33.9919319152832,-117.93000793457031,,,,2,0
2025-06-17T09:36:43,2904,34.06064987182617,-117.74629974365234,,,,2,0
2025-06-17T09:36:40,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:37:02,2310,33.99192810058594,-117.93000793457031,,,,2,0
2025-06-17T09:37:13,2904,34.06070327758789,-117.74427795410156,,,,2,0
2025-06-17T09:37:10,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:37:32,2310,33.991939544677734,-117.92999267578125,,,,2,0
2025-06-17T09:37:43,2904,34.060821533203125,-117.74156188964844,,,,2,0
2025-06-17T09:37:38,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:38:02,2310,33.99193572998047,-117.93000793457031,,,,2,0
2025-06-17T09:38:13,2904,34.06329345703125,-117.74156951904297,,,,2,0
2025-06-17T09:38:08,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:38:32,2310,33.9919319152832,-117.93000793457031,,,,2,0
2025-06-17T09:38:43,2904,34.06680679321289,-117.74169158935547,,,,2,0
2025-06-17T09:38:38,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:39:02,2310,33.99195098876953,-117.93000030517578,,,,2,0
2025-06-17T09:39:13,2904,34.06928253173828,-117.74179077148438,,,,2,0
2025-06-17T09:39:08,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:40:02,2310,33.99196243286133,-117.93000030517578,,,,2,0
2025-06-17T09:39:43,2904,34.0713996887207,-117.74185943603516,,,,2,0
2025-06-17T09:39:38,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:40:32,2310,33.9919548034668,-117.93000793457031,,,,2,0
2025-06-17T09:40:13,2904,34.074676513671875,-117.74198913574219,,,,2,0
2025-06-17T09:40:08,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:41:02,2310,33.9919548034668,-117.93000030517578,,,,2,0
2025-06-17T09:40:43,2904,34.077232360839844,-117.741943359375,,,,2,0
2025-06-17T09:40:38,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:41:32,2310,33.9919548034668,-117.93000030517578,,,,2,0
2025-06-17T09:41:13,2904,34.077728271484375,-117.74170684814453,,,,2,0
2025-06-17T09:41:08,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:42:02,2310,33.991939544677734,-117.92999267578125,,,,2,0
2025-06-17T09:41:43,2904,34.0789909362793,-117.73916625976562,,,,2,0
2025-06-17T09:41:38,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:42:32,2310,33.991939544677734,-117.93000030517578,,,,2,0
2025-06-17T09:42:13,2904,34.079898834228516,-117.73711395263672,,,,2,0
2025-06-17T09:42:08,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:43:02,2310,33.9919319152832,-117.92999267578125,,,,2,0
2025-06-17T09:42:43,2904,34.08123016357422,-117.73314666748047,,,,2,0
2025-06-17T09:42:38,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:43:32,2310,33.991943359375,-117.92999267578125,,,,2,0
2025-06-17T09:43:13,2904,34.0814094543457,-117.73065948486328,,,,2,0
2025-06-17T09:43:08,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:44:02,2310,33.991943359375,-117.92999267578125,,,,2,0
2025-06-17T09:43:43,2904,34.08146667480469,-117.72725677490234,,,,2,0
2025-06-17T09:44:08,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:44:32,2310,33.991947174072266,-117.92999267578125,,,,2,0
2025-06-17T09:44:13,2904,34.081565856933594,-117.72126770019531,,,,2,0
2025-06-17T09:44:38,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:45:02,2310,33.991943359375,-117.93000030517578,,,,2,0
2025-06-17T09:44:43,2904,34.081668853759766,-117.7142333984375,,,,2,0
2025-06-17T09:45:08,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:45:32,2310,33.99193572998047,-117.92999267578125,,,,2,0
2025-06-17T09:45:13,2904,34.0816764831543,-117.70685577392578,,,,2,0
2025-06-17T09:45:38,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:46:02,2310,33.991947174072266,-117.93000030517578,,,,2,0
2025-06-17T09:45:43,2904,34.08169937133789,-117.6997299194336,,,,2,0
2025-06-17T09:46:08,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:46:32,2310,33.991947174072266,-117.92999267578125,,,,2,0
2025-06-17T09:46:13,2904,34.08369445800781,-117.69318389892578,,,,2,0
2025-06-17T09:46:39,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:47:02,2310,33.99195861816406,-117.92999267578125,,,,2,0
2025-06-17T09:46:43,2904,34.08493423461914,-117.68991088867188,,,,2,0
2025-06-17T09:47:09,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:47:32,2310,33.99195861816406,-117.93000030517578,,,,2,0
2025-06-17T09:47:13,2904,34.08493423461914,-117.6899185180664,,,,2,0
2025-06-17T09:47:39,2905,34.09052276611328,-117.71965789794922,,,,2,0
2025-06-17T09:48:02,2310,33.991966247558594,-117.93000030517578,,,,2,0
2025-06-17T09:48:13,2904,34.086769104003906,-117.68949127197266,,,,2,0
2025-06-17T09:48:07,2905,34.09053421020508,-117.71998596191406,,,,2,0
2025-06-17T09:48:32,2310,33.99197769165039,-117.93000030517578,,,,2,0
2025-06-17T09:48:43,2904,34.08805465698242,-117.68953704833984,,,,2,0
2025-06-17T09:48:37,2905,34.090492248535156,-117.72431945800781,,,,2,0
2025-06-17T09:49:02,2310,33.9919548034668,-117.92999267578125,,,,2,0
2025-06-17T09:49:13,2904,34.08836364746094,-117.68953704833984,,,,2,0
2025-06-17T09:49:07,2905,34.09038162231445,-117.72969055175781,,,,2,0
2025-06-17T09:49:43,2904,34.09114456176758,-117.68955993652344,,,,2,0
2025-06-17T09:49:37,2905,34.09028244018555,-117.73468780517578,,,,2,0
2025-06-17T09:50:13,2904,34.09195327758789,-117.6895751953125,,,,2,0
2025-06-17T09:50:07,2905,34.08912658691406,-117.73689270019531,,,,2,0
2025-06-17T09:50:43,2904,34.09316635131836,-117.68955993652344,,,,2,0
2025-06-17T09:50:37,2905,34.08729553222656,-117.7373046875,,,,2,0
2025-06-17T09:51:13,2904,34.09461212158203,-117.68960571289062,,,,2,0
2025-06-17T09:51:07,2905,34.083927154541016,-117.73884582519531,,,,2,0
2025-06-17T09:51:44,2904,34.095157623291016,-117.68964385986328,,,,2,0
2025-06-17T09:51:37,2905,34.080970764160156,-117.74042510986328,,,,2,0
2025-06-17T09:52:14,2904,34.09526824951172,-117.69271087646484,,,,2,0
2025-06-17T09:52:07,2905,34.080955505371094,-117.74043273925781,,,,2,0
2025-06-17T09:52:37,2905,34.08005142211914,-117.74085998535156,,,,2,0
2025-06-17T09:53:07,2905,34.07939147949219,-117.74114990234375,,,,2,0
2025-06-17T09:53:37,2905,34.07900619506836,-117.74140167236328,,,,2,0
2025-06-17T09:54:07,2905,34.07706069946289,-117.74520874023438,,,,2,0
2025-06-17T09:54:37,2905,34.07434844970703,-117.75167846679688,,,,2,0
2025-06-17T09:55:07,2905,34.07155227661133,-117.7587890625,,,,2,0
2025-06-17T09:55:37,2905,34.071475982666016,-117.766357421875,,,,2,0
2025-06-17T09:56:07,2905,34.07276916503906,-117.77447509765625,,,,2,0
2025-06-17T09:56:37,2905,34.07300567626953,-117.78353118896484,,,,2,0
2025-06-17T09:57:07,2905,34.07204055786133,-117.7918930053711,,,,2,0
2025-06-17T09:57:37,2905,34.06861114501953,-117.79969787597656,,,,2,0
2025-06-17T09:58:07,2905,34.065032958984375,-117.80752563476562,,,,2,0
2025-06-17T09:58:37,2905,34.063865661621094,-117.81590270996094,,,,2,0
2025-06-17T09:59:07,2905,34.063934326171875,-117.82289123535156,,,,2,0
2025-06-17T09:59:37,2905,34.06485366821289,-117.82833862304688,,,,2,0
2025-06-17T10:00:07,2905,34.06733322143555,-117.83373260498047,,,,2,0
2025-06-17T10:00:37,2905,34.06907272338867,-117.84170532226562,,,,2,0
2025-06-17T10:01:07,2905,34.06851577758789,-117.8504638671875,,,,2,0
2025-06-17T10:01:37,2905,34.06834411621094,-117.8593978881836,,,,2,0
2025-06-17T10:02:27,2905,34.07192611694336,-117.87032318115234,,,,2,0
2025-06-17T10:02:40,2905,34.07193374633789,-117.8713150024414,,,,2,0
2025-06-17T10:03:10,2905,34.071922302246094,-117.8738021850586,,,,2,0
2025-06-17T10:03:40,2905,34.071922302246094,-117.87696075439453,,,,2,0
2025-06-17T10:04:10,2905,34.07196044921875,-117.88109588623047,,,,2,0
2025-06-17T10:04:40,2905,34.071998596191406,-117.88584899902344,,,,2,0
2025-06-17T10:05:11,2905,34.072025299072266,-117.89156341552734,,,,2,0
2025-06-17T10:06:11,2905,34.07217788696289,-117.90707397460938,,,,2,0
2025-06-17T10:06:41,2905,34.072261810302734,-117.91531372070312,,,,2,0
2025-06-17T10:07:10,2905,34.07234573364258,-117.92426300048828,,,,2,0
2025-06-17T10:07:40,2905,34.072425842285156,-117.93279266357422,,,,2,0
2025-06-17T10:08:10,2905,34.07248306274414,-117.93939971923828,,,,2,0
2025-06-17T10:08:40,2905,34.071990966796875,-117.94505310058594,,,,2,0
2025-06-17T10:09:10,2905,34.07144546508789,-117.95026397705078,,,,2,0
2025-06-17T10:09:40,2905,34.07095718383789,-117.95491790771484,,,,2,0
2025-06-17T10:10:10,2905,34.07046127319336,-117.95972442626953,,,,2,0
2025-06-17T10:10:40,2905,34.06991958618164,-117.96405792236328,,,,2,0
2025-06-17T10:11:10,2905,34.06941604614258,-117.96793365478516,,,,2,0
2025-06-17T10:24:40,2905,34.10395431518555,-118.00553131103516,,,,2,0
2025-06-17T10:24:56,2130,34.0600700378418,-117.75247192382812,,,,2,0
2025-06-17T10:25:10,2905,34.10395431518555,-118.00553131103516,,,,2,0
2025-06-17T10:28:26,2905,34.10395431518555,-118.00553131103516,,,,2,0
2025-06-17T10:28:56,2905,34.10395431518555,-118.00553131103516,,,,2,0
2025-06-17T10:29:26,2905,34.10395431518555,-118.00553131103516,,,,2,0
2025-06-17T10:29:56,2905,34.10395431518555,-118.00553131103516,,,,2,0
2025-06-17T10:30:26,2905,34.10395431518555,-118.00553131103516,,,,2,0
2025-06-17T10:30:56,2905,34.10395431518555,-118.00553131103516,,,,2,0
2025-06-17T10:31:26,2902,34.05803298950195,-118.23680114746094,,,,2,0
2025-06-17T10:31:26,2905,34.10395431518555,-118.00553131103516,,,,2,0
2025-06-17T10:31:56,2902,34.058223724365234,-118.23755645751953,,,,2,0
2025-06-17T10:31:56,2905,34.10395431518555,-118.00553131103516,,,,2,0
2025-06-17T10:41:32,2902,34.05344772338867,-118.25094604492188,,,,2,0
2025-06-17T10:41:36,2905,34.10342788696289,-118.00415802001953,,,,2,0
2025-06-17T10:42:02,2902,34.05238342285156,-118.2519302368164,,,,2,0
2025-06-17T10:42:06,2905,34.10342788696289,-118.00415802001953,,,,2,0
2025-06-17T10:42:36,2905,34.10342788696289,-118.00415802001953,,,,2,0
2025-06-17T10:42:48,2902,34.04950714111328,-118.25457000732422,,,,2,0
2025-06-17T10:43:18,2902,34.04902267456055,-118.2550277709961,,,,2,0
2025-06-17T10:43:27,2905,34.10358810424805,-118.0042953491211,,,,2,0
