timestamp,vehicle_id,latitude,longitude,trip_id,route_id,stop_id,current_status,current_stop_sequence
2025-06-16T13:02:12,2212,34.028629302978516,-117.7734375,t4CE-b15F93-sl3,10195,2149,1,1926
2025-06-16T12:56:23,2305,34.060123443603516,-117.75357818603516,t532-b16004-sl3,10195,2158,1,0
2025-06-16T13:02:13,3111,34.05587387084961,-117.73258209228516,t4CE-b15F91-sl3,10195,3058,1,1920
2025-06-16T13:02:42,2212,34.029117584228516,-117.77471160888672,t4CE-b15F93-sl3,10195,2638,0,2031
2025-06-16T13:02:43,3111,34.05900192260742,-117.73268127441406,t4CE-b15F91-sl3,10195,1731,2,2079
2025-06-16T13:03:12,2212,34.03096389770508,-117.77645111083984,t4CE-b15F93-sl3,10195,2638,0,2031
2025-06-16T13:03:54,2212,34.03428649902344,-117.77725219726562,t4CE-b15F93-sl3,10195,2638,1,2031
2025-06-16T13:03:42,3111,34.0628662109375,-117.73428344726562,t4CE-b15F91-sl3,10195,1733,0,2135
2025-06-16T13:04:32,2212,34.03643798828125,-117.78168487548828,t4CE-b15F93-sl3,10195,2445,1,2098
2025-06-16T13:04:21,3111,34.06282043457031,-117.737060546875,t4CE-b15F91-sl3,10195,1733,1,2135
2025-06-16T13:05:02,2212,34.03639221191406,-117.7857437133789,t4CE-b15F93-sl3,10195,729,0,2182
2025-06-16T13:04:55,3111,34.06279373168945,-117.7374267578125,t4CE-b15F91-sl3,10195,1733,1,2135
2025-06-16T13:05:36,2212,34.03695297241211,-117.78706359863281,t4CE-b15F93-sl3,10195,729,1,2182
2025-06-16T13:06:06,2212,34.03690719604492,-117.78742980957031,t4CE-b15F93-sl3,10195,729,1,2182
2025-06-16T13:05:39,3111,34.062660217285156,-117.74268341064453,t4CE-b15F91-sl3,10195,1726,0,2283
2025-06-16T13:06:12,2212,34.03681182861328,-117.7879867553711,t4CE-b15F93-sl3,10195,729,1,2182
2025-06-16T13:06:28,3111,34.062599182128906,-117.7453842163086,t4CE-b15F91-sl3,10195,1726,1,2283
2025-06-16T13:06:42,2212,34.03692626953125,-117.7907943725586,t4CE-b15F93-sl3,10195,2555,0,2278
2025-06-16T13:06:45,3111,34.06252670288086,-117.7470932006836,t4CE-b15F91-sl3,10195,1726,1,2283
2025-06-16T13:07:27,2212,34.0383415222168,-117.79558563232422,t4CE-b15F93-sl3,10195,2555,1,2278
2025-06-16T13:07:42,2305,34.06010818481445,-117.75357818603516,t532-b16004-sl3,10195,2158,1,0
2025-06-16T13:07:15,3111,34.06242370605469,-117.75008392333984,t4CE-b15F91-sl3,10195,1718,0,2355
2025-06-16T13:08:12,2305,34.06010437011719,-117.75357818603516,t532-b16004-sl3,10195,2158,1,0
2025-06-16T13:07:45,3111,34.06241989135742,-117.7500991821289,t4CE-b15F91-sl3,10195,1718,0,2355
2025-06-16T13:08:18,2212,34.04097366333008,-117.79840850830078,t4CE-b15F93-sl3,10195,2548,1,2340
2025-06-16T13:08:42,2305,34.06010818481445,-117.75358581542969,t532-b16004-sl3,10195,2158,1,0
2025-06-16T13:08:15,3111,34.06242370605469,-117.7500991821289,t4CE-b15F91-sl3,10195,1718,0,2355
2025-06-16T13:09:13,2212,34.041419982910156,-117.79884338378906,t4CE-b15F93-sl3,10195,2548,1,2340
2025-06-16T13:09:12,2305,34.060115814208984,-117.75359344482422,t532-b16004-sl3,10195,2158,1,0
2025-06-16T13:08:45,3111,34.06242752075195,-117.7500991821289,t4CE-b15F91-sl3,10195,1718,0,2355
2025-06-16T13:09:43,2212,34.04207229614258,-117.79946899414062,t4CE-b15F93-sl3,10195,2554,0,2434
2025-06-16T13:09:42,2305,34.060115814208984,-117.75360107421875,t532-b16004-sl3,10195,2158,1,0
2025-06-16T13:09:45,3111,34.06058120727539,-117.75128173828125,t4CE-b15F91-sl3,10195,1718,0,2355
2025-06-16T13:10:12,2305,34.06011962890625,-117.75360870361328,t532-b16004-sl3,10195,2158,1,0
2025-06-16T13:10:22,2212,34.04591751098633,-117.8033218383789,t4CE-b15F93-sl3,10195,2554,1,2434
2025-06-16T13:10:42,2305,34.06011962890625,-117.75360107421875,t532-b16004-sl3,10195,2158,1,0
2025-06-16T13:10:52,2212,34.047054290771484,-117.807373046875,t4CE-b15F93-sl3,10195,2559,0,2544
2025-06-16T13:11:12,2305,34.060123443603516,-117.75359344482422,t532-b16004-sl3,10195,2158,1,0
2025-06-16T13:11:37,2212,34.04734420776367,-117.80896759033203,t4CE-b15F93-sl3,10195,2559,1,2544
2025-06-16T13:11:42,2305,34.06011962890625,-117.75360107421875,t532-b16004-sl3,10195,2158,1,0
2025-06-16T13:12:06,2212,34.04806900024414,-117.81096649169922,t4CE-b15F93-sl3,10195,2567,0,2579
2025-06-16T13:12:12,2305,34.06010818481445,-117.75360107421875,t532-b16004-sl3,10195,2158,1,0
2025-06-16T13:12:38,2212,34.048343658447266,-117.8117446899414,t4CE-b15F93-sl3,10195,2567,1,2579
2025-06-16T13:12:42,2305,34.06010055541992,-117.75359344482422,t532-b16004-sl3,10195,2158,1,0
2025-06-16T13:13:08,2212,34.048343658447266,-117.8117446899414,t4CE-b15F93-sl3,10195,2567,1,2579
2025-06-16T13:13:12,2305,34.06010055541992,-117.75359344482422,t532-b16004-sl3,10195,2158,1,0
2025-06-16T13:13:31,2212,34.049041748046875,-117.8135986328125,t4CE-b15F93-sl3,10195,2562,0,0
2025-06-16T13:13:42,2305,34.06010818481445,-117.75360107421875,t532-b16004-sl3,10195,2158,1,0
2025-06-16T13:29:44,2212,34.05301284790039,-117.8143539428711,t532-b15F93-sl3,10195,,2,0
2025-06-16T13:30:17,2305,34.05943298339844,-117.75204467773438,t532-b16004-sl3,10195,2158,1,0
2025-06-16T13:30:29,2212,34.04986572265625,-117.81602478027344,t532-b15F93-sl3,10195,2562,1,0
2025-06-16T13:30:47,2305,34.05943298339844,-117.75202941894531,t532-b16004-sl3,10195,2158,1,0
2025-06-16T13:31:00,2212,34.04935073852539,-117.81481170654297,t532-b15F93-sl3,10195,2566,0,62
2025-06-16T13:31:17,2305,34.059425354003906,-117.75203704833984,t532-b16004-sl3,10195,2158,1,0
2025-06-16T13:45:33,2212,34.0332145690918,-117.75321197509766,t532-b15F93-sl3,10195,1459,0,1080
2025-06-16T13:45:51,2305,34.04056930541992,-117.73213958740234,t532-b16004-sl3,10195,2244,0,981
