timestamp,vehicle_id,latitude,longitude,trip_id,route_id,stop_id,current_status,current_stop_sequence
2025-06-16T13:02:09,2409,34.0664176940918,-117.92670440673828,t51E-b27C3-sl3,20274,,2,0
2025-06-16T13:02:39,2409,34.06640625,-117.92671203613281,t51E-b27C3-sl3,20274,,2,0
2025-06-16T13:03:09,2409,34.06640625,-117.92670440673828,t51E-b27C3-sl3,20274,,2,0
2025-06-16T13:03:39,2409,34.06639862060547,-117.92669677734375,t51E-b27C3-sl3,20274,,2,0
2025-06-16T13:04:09,2409,34.066402435302734,-117.92668914794922,t51E-b27C3-sl3,20274,,2,0
2025-06-16T13:04:39,2409,34.0663948059082,-117.92669677734375,t51E-b27C3-sl3,20274,,2,0
2025-06-16T13:05:15,2409,34.06637954711914,-117.92670440673828,t51E-b27C3-sl3,20274,,2,0
2025-06-16T13:05:45,2409,34.066097259521484,-117.92717742919922,t51E-b27C3-sl3,20274,,2,0
2025-06-16T13:06:15,2409,34.06694793701172,-117.92707061767578,t51E-b27C3-sl3,20274,,2,0
2025-06-16T13:06:45,2409,34.067474365234375,-117.92703247070312,t51E-b27C3-sl3,20274,,2,0
2025-06-16T13:07:15,2409,34.06757736206055,-117.92701721191406,t51E-b27C3-sl3,20274,,2,0
2025-06-16T13:07:45,2409,34.067588806152344,-117.92703247070312,t51E-b27C3-sl3,20274,,2,0
2025-06-16T13:08:15,2409,34.06758117675781,-117.92701721191406,t51E-b27C3-sl3,20274,,2,0
2025-06-16T13:09:00,2409,34.068607330322266,-117.92926025390625,t51E-b27C3-sl3,20274,,2,0
2025-06-16T13:09:30,2409,34.06867980957031,-117.92967224121094,t51E-b27C3-sl3,20274,2924,1,0
2025-06-16T13:10:00,2409,34.06866455078125,-117.92969512939453,t51E-b27C3-sl3,20274,2924,1,0
2025-06-16T13:10:30,2409,34.06869125366211,-117.93009948730469,t51E-b27C3-sl3,20274,2924,1,0
2025-06-16T13:11:13,2115,34.02774429321289,-118.01580810546875,t514-b27C6-sl3,20274,3701,1,447
2025-06-16T13:11:00,2409,34.068695068359375,-117.93009948730469,t51E-b27C3-sl3,20274,2924,1,0
2025-06-16T13:11:22,2409,34.0687255859375,-117.9305648803711,t51E-b27C3-sl3,20274,2924,1,0
2025-06-16T13:11:59,2115,34.02895736694336,-118.01273345947266,t514-b27C6-sl3,20274,44,0,520
2025-06-16T13:12:00,2409,34.0688362121582,-117.9340591430664,t51E-b27C3-sl3,20274,2654,1,36
2025-06-16T13:12:22,2115,34.030906677246094,-118.01136779785156,t514-b27C6-sl3,20274,44,0,520
2025-06-16T13:12:30,2409,34.06867218017578,-117.93775939941406,t51E-b27C3-sl3,20274,2925,0,135
2025-06-16T13:13:08,2115,34.03105545043945,-118.01233673095703,t514-b27C6-sl3,20274,44,0,520
2025-06-16T13:13:00,2409,34.06877517700195,-117.93798828125,t51E-b27C3-sl3,20274,2925,0,135
2025-06-16T13:13:42,2115,34.03002166748047,-118.01722717285156,t514-b27C6-sl3,20274,44,0,520
