sim_time,vehicle_id,tls_id,lane_id,eta,speed,priority_granted,phase_index,note
4.7,bus2,N/A,13448799#0_0,N/A,4.31,no,N/A,No TLS ahead
4.75,bus1,N/A,-604060314#7_0,N/A,4.43,no,N/A,No TLS ahead
4.75,bus2,N/A,13448799#0_0,N/A,4.36,no,N/A,No TLS ahead
4.8,bus1,N/A,-604060314#7_0,N/A,4.46,no,N/A,No TLS ahead
4.8,bus2,N/A,13448799#0_0,N/A,4.42,no,N/A,No TLS ahead
4.85,bus1,N/A,-604060314#7_0,N/A,4.51,no,N/A,No TLS ahead
4.85,bus2,N/A,13448799#0_0,N/A,4.48,no,N/A,No TLS ahead
4.9,bus1,N/A,-604060314#7_0,N/A,4.56,no,N/A,No TLS ahead
4.9,bus2,N/A,13448799#0_0,N/A,4.53,no,N/A,No TLS ahead
4.95,bus1,N/A,-604060314#7_0,N/A,4.59,no,N/A,No TLS ahead
4.95,bus2,N/A,13448799#0_0,N/A,4.58,no,N/A,No TLS ahead
5.0,bus1,N/A,-604060314#7_0,N/A,4.65,no,N/A,No TLS ahead
5.0,bus2,N/A,13448799#0_0,N/A,4.61,no,N/A,No TLS ahead
5.05,bus1,N/A,-604060314#7_0,N/A,4.71,no,N/A,No TLS ahead
5.05,bus2,N/A,13448799#0_0,N/A,4.64,no,N/A,No TLS ahead
5.1,bus1,N/A,-604060314#7_0,N/A,4.74,no,N/A,No TLS ahead
5.1,bus2,N/A,13448799#0_0,N/A,4.7,no,N/A,No TLS ahead
5.15,bus1,N/A,-604060314#7_0,N/A,4.77,no,N/A,No TLS ahead
5.15,bus2,N/A,13448799#0_0,N/A,4.74,no,N/A,No TLS ahead
5.2,bus1,N/A,-604060314#7_0,N/A,4.81,no,N/A,No TLS ahead
5.2,bus2,N/A,13448799#0_0,N/A,4.78,no,N/A,No TLS ahead
5.25,bus1,N/A,-604060314#7_0,N/A,4.86,no,N/A,No TLS ahead
5.25,bus2,N/A,13448799#0_0,N/A,4.81,no,N/A,No TLS ahead
5.3,bus1,N/A,-604060314#7_0,N/A,4.91,no,N/A,No TLS ahead
5.3,bus2,N/A,13448799#0_0,N/A,4.87,no,N/A,No TLS ahead
5.35,bus1,N/A,-604060314#7_0,N/A,4.97,no,N/A,No TLS ahead
5.35,bus2,N/A,13448799#0_0,N/A,4.92,no,N/A,No TLS ahead
5.4,bus1,N/A,-604060314#7_0,N/A,5.01,no,N/A,No TLS ahead
5.4,bus2,N/A,13448799#0_0,N/A,4.97,no,N/A,No TLS ahead
5.45,bus1,N/A,-604060314#7_0,N/A,5.05,no,N/A,No TLS ahead
5.45,bus2,N/A,13448799#0_0,N/A,5.02,no,N/A,No TLS ahead
5.5,bus1,N/A,-604060314#7_0,N/A,5.1,no,N/A,No TLS ahead
5.5,bus2,N/A,13448799#0_0,N/A,5.06,no,N/A,No TLS ahead
5.55,bus1,N/A,-604060314#7_0,N/A,5.14,no,N/A,No TLS ahead
5.55,bus2,N/A,13448799#0_0,N/A,5.1,no,N/A,No TLS ahead
5.6,bus1,N/A,-604060314#7_0,N/A,5.2,no,N/A,No TLS ahead
5.6,bus2,N/A,13448799#0_0,N/A,5.15,no,N/A,No TLS ahead
5.65,bus1,N/A,-604060314#7_0,N/A,5.26,no,N/A,No TLS ahead
5.65,bus2,N/A,13448799#0_0,N/A,5.19,no,N/A,No TLS ahead
5.7,bus1,N/A,-604060314#7_0,N/A,5.3,no,N/A,No TLS ahead
5.7,bus2,N/A,13448799#0_0,N/A,5.22,no,N/A,No TLS ahead
5.75,bus1,N/A,-604060314#7_0,N/A,5.34,no,N/A,No TLS ahead
5.75,bus2,N/A,13448799#0_0,N/A,5.25,no,N/A,No TLS ahead
5.8,bus1,N/A,-604060314#7_0,N/A,5.4,no,N/A,No TLS ahead
5.8,bus2,N/A,13448799#0_0,N/A,5.3,no,N/A,No TLS ahead
5.85,bus1,N/A,-604060314#7_0,N/A,5.46,no,N/A,No TLS ahead
5.85,bus2,N/A,13448799#0_0,N/A,5.36,no,N/A,No TLS ahead
5.9,bus1,N/A,-604060314#7_0,N/A,5.5,no,N/A,No TLS ahead
5.9,bus2,N/A,13448799#0_0,N/A,5.4,no,N/A,No TLS ahead
5.95,bus1,N/A,-604060314#7_0,N/A,5.53,no,N/A,No TLS ahead
5.95,bus2,N/A,13448799#0_0,N/A,5.44,no,N/A,No TLS ahead
6.0,bus1,N/A,-604060314#7_0,N/A,5.58,no,N/A,No TLS ahead
6.0,bus2,N/A,13448799#0_0,N/A,5.48,no,N/A,No TLS ahead
6.05,bus1,N/A,-604060314#7_0,N/A,5.63,no,N/A,No TLS ahead
6.05,bus2,N/A,13448799#0_0,N/A,5.52,no,N/A,No TLS ahead
6.1,bus1,N/A,-604060314#7_0,N/A,5.66,no,N/A,No TLS ahead
6.1,bus2,N/A,13448799#0_0,N/A,5.56,no,N/A,No TLS ahead
6.15,bus1,N/A,-604060314#7_0,N/A,5.71,no,N/A,No TLS ahead
6.15,bus2,N/A,13448799#0_0,N/A,5.61,no,N/A,No TLS ahead
6.2,bus1,N/A,-604060314#7_0,N/A,5.77,no,N/A,No TLS ahead
6.2,bus2,N/A,13448799#0_0,N/A,5.64,no,N/A,No TLS ahead
6.25,bus1,N/A,-604060314#7_0,N/A,5.82,no,N/A,No TLS ahead
6.25,bus2,N/A,13448799#0_0,N/A,5.7,no,N/A,No TLS ahead
6.3,bus1,N/A,-604060314#7_0,N/A,5.87,no,N/A,No TLS ahead
6.3,bus2,N/A,13448799#0_0,N/A,5.73,no,N/A,No TLS ahead
6.35,bus1,N/A,-604060314#7_0,N/A,5.91,no,N/A,No TLS ahead
6.35,bus2,N/A,13448799#0_0,N/A,5.76,no,N/A,No TLS ahead
6.4,bus1,N/A,-604060314#7_0,N/A,5.95,no,N/A,No TLS ahead
6.4,bus2,N/A,13448799#0_0,N/A,5.82,no,N/A,No TLS ahead
6.45,bus1,N/A,-604060314#7_0,N/A,6.0,no,N/A,No TLS ahead
6.45,bus2,N/A,13448799#0_0,N/A,5.86,no,N/A,No TLS ahead
6.5,bus1,N/A,-604060314#7_0,N/A,6.05,no,N/A,No TLS ahead
6.5,bus2,N/A,13448799#0_0,N/A,5.9,no,N/A,No TLS ahead
6.55,bus1,N/A,-604060314#7_0,N/A,6.1,no,N/A,No TLS ahead
6.55,bus2,N/A,13448799#0_0,N/A,5.95,no,N/A,No TLS ahead
6.6,bus1,N/A,-604060314#7_0,N/A,6.15,no,N/A,No TLS ahead
6.6,bus2,N/A,13448799#0_0,N/A,6.0,no,N/A,No TLS ahead
6.65,bus1,N/A,-604060314#7_0,N/A,6.18,no,N/A,No TLS ahead
6.65,bus2,N/A,13448799#0_0,N/A,6.06,no,N/A,No TLS ahead
6.7,bus1,N/A,-604060314#7_0,N/A,6.23,no,N/A,No TLS ahead
6.7,bus2,N/A,13448799#0_0,N/A,6.09,no,N/A,No TLS ahead
6.75,bus1,N/A,-604060314#7_0,N/A,6.29,no,N/A,No TLS ahead
6.75,bus2,N/A,13448799#0_0,N/A,6.13,no,N/A,No TLS ahead
6.8,bus1,N/A,-604060314#7_0,N/A,6.32,no,N/A,No TLS ahead
6.8,bus2,N/A,13448799#0_0,N/A,6.18,no,N/A,No TLS ahead
6.85,bus1,N/A,-604060314#7_0,N/A,6.38,no,N/A,No TLS ahead
6.85,bus2,N/A,13448799#0_0,N/A,6.23,no,N/A,No TLS ahead
6.9,bus1,N/A,-604060314#7_0,N/A,6.43,no,N/A,No TLS ahead
6.9,bus2,N/A,13448799#0_0,N/A,6.27,no,N/A,No TLS ahead
6.95,bus1,N/A,-604060314#7_0,N/A,6.47,no,N/A,No TLS ahead
6.95,bus2,N/A,13448799#0_0,N/A,6.31,no,N/A,No TLS ahead
7.0,bus1,N/A,-604060314#7_0,N/A,6.52,no,N/A,No TLS ahead
7.0,bus2,N/A,13448799#0_0,N/A,6.35,no,N/A,No TLS ahead
7.05,bus1,N/A,-604060314#7_0,N/A,6.58,no,N/A,No TLS ahead
7.05,bus2,N/A,13448799#0_0,N/A,6.39,no,N/A,No TLS ahead
7.1,bus1,N/A,-604060314#7_0,N/A,6.64,no,N/A,No TLS ahead
7.1,bus2,N/A,13448799#0_0,N/A,6.43,no,N/A,No TLS ahead
7.15,bus1,N/A,-604060314#7_0,N/A,6.67,no,N/A,No TLS ahead
7.15,bus2,N/A,13448799#0_0,N/A,6.48,no,N/A,No TLS ahead
7.2,bus1,N/A,-604060314#7_0,N/A,6.71,no,N/A,No TLS ahead
7.2,bus2,N/A,13448799#0_0,N/A,6.52,no,N/A,No TLS ahead
7.25,bus1,N/A,-604060314#7_0,N/A,6.76,no,N/A,No TLS ahead
7.25,bus2,N/A,13448799#0_0,N/A,6.55,no,N/A,No TLS ahead
7.3,bus1,N/A,-604060314#7_0,N/A,6.82,no,N/A,No TLS ahead
7.3,bus2,N/A,13448799#0_0,N/A,6.6,no,N/A,No TLS ahead
7.35,bus1,N/A,-604060314#7_0,N/A,6.87,no,N/A,No TLS ahead
7.35,bus2,N/A,13448799#0_0,N/A,6.65,no,N/A,No TLS ahead
7.4,bus1,N/A,-604060314#7_0,N/A,6.91,no,N/A,No TLS ahead
7.4,bus2,N/A,13448799#0_0,N/A,6.69,no,N/A,No TLS ahead
7.45,bus1,N/A,-604060314#7_0,N/A,6.97,no,N/A,No TLS ahead
7.45,bus2,N/A,13448799#0_0,N/A,6.72,no,N/A,No TLS ahead
7.5,bus1,N/A,-604060314#7_0,N/A,7.01,no,N/A,No TLS ahead
7.5,bus2,N/A,13448799#0_0,N/A,6.75,no,N/A,No TLS ahead
7.55,bus1,N/A,-604060314#7_0,N/A,7.05,no,N/A,No TLS ahead
7.55,bus2,N/A,13448799#0_0,N/A,6.8,no,N/A,No TLS ahead
7.6,bus1,N/A,-604060314#7_0,N/A,7.11,no,N/A,No TLS ahead
7.6,bus2,N/A,:8456014411_5_0,N/A,6.84,no,N/A,No TLS ahead
7.65,bus1,N/A,-604060314#7_0,N/A,7.15,no,N/A,No TLS ahead
7.65,bus2,N/A,:8456014411_5_0,N/A,6.89,no,N/A,No TLS ahead
7.7,bus1,N/A,-604060314#7_0,N/A,7.19,no,N/A,No TLS ahead
7.7,bus2,N/A,:8456014411_5_0,N/A,6.95,no,N/A,No TLS ahead
7.75,bus1,N/A,-604060314#7_0,N/A,7.22,no,N/A,No TLS ahead
7.75,bus2,N/A,:8456014411_5_0,N/A,7.0,no,N/A,No TLS ahead
7.8,bus1,N/A,-604060314#7_0,N/A,7.26,no,N/A,No TLS ahead
7.8,bus2,N/A,:8456014411_5_0,N/A,7.03,no,N/A,No TLS ahead
7.85,bus1,N/A,-604060314#7_0,N/A,7.31,no,N/A,No TLS ahead
7.85,bus2,N/A,:8456014411_5_0,N/A,7.06,no,N/A,No TLS ahead
7.9,bus1,N/A,-604060314#7_0,N/A,7.35,no,N/A,No TLS ahead
7.9,bus2,N/A,:8456014411_5_0,N/A,7.11,no,N/A,No TLS ahead
7.95,bus1,N/A,-604060314#7_0,N/A,7.4,no,N/A,No TLS ahead
7.95,bus2,N/A,:8456014411_5_0,N/A,7.16,no,N/A,No TLS ahead
8.0,bus1,N/A,-604060314#7_0,N/A,7.44,no,N/A,No TLS ahead
8.0,bus2,N/A,:8456014411_5_0,N/A,7.21,no,N/A,No TLS ahead
8.05,bus1,N/A,-604060314#7_0,N/A,7.47,no,N/A,No TLS ahead
8.05,bus2,N/A,:8456014411_5_0,N/A,7.27,no,N/A,No TLS ahead
8.1,bus1,N/A,-604060314#7_0,N/A,7.52,no,N/A,No TLS ahead
8.1,bus2,N/A,:8456014411_5_0,N/A,7.3,no,N/A,No TLS ahead
8.15,bus1,N/A,-604060314#7_0,N/A,7.56,no,N/A,No TLS ahead
8.15,bus2,N/A,:8456014411_5_0,N/A,7.35,no,N/A,No TLS ahead
