sim_time,vehicle_id,vehicle_type,tls_id,lane_id,position_marker,actual_position,speed
31,car6.2,DEFAULT_VEHTYPE,N/A,71738721_1,start,0.96,11.455404234145186
31,car6.2,DEFAULT_VEHTYPE,N/A,71738721_1,middle,0.96,11.455404234145186
32,car2.1,DEFAULT_VEHTYPE,N/A,405356674#1_0,end,2.61,15.286299895354842
32,car2.2,DEFAULT_VEHTYPE,N/A,:4075599908_0_1,end,8.09,17.96782371537171
32,car2.3,DEFAULT_VEHTYPE,N/A,405356681_0,middle,7.63,20.272920578443983
32,car6.2,DEFAULT_VEHTYPE,N/A,:3701156503_0_1,start,0.23,11.524948797005578
32,car6.6,DEFAULT_VEHTYPE,N/A,405328953#0_0,end,32.06,9.126572720520198
33,car2.5,DEFAULT_VEHTYPE,N/A,405373635_0,end,34.07,18.00084093671758
33,car2.7,DEFAULT_VEHTYPE,N/A,405373637_0,middle,7.13,2.029436894808896
33,car3.0,DEFAULT_VEHTYPE,N/A,156415834#1_0,start,0.01,21.843607199475645
34,car1.6,DEFAULT_VEHTYPE,N/A,-203028825#1_0,start,0.86,12.73956426216755
34,car1.7,DEFAULT_VEHTYPE,N/A,-203028825#3_0,middle,11.47,3.9243985954672107
34,car2.2,DEFAULT_VEHTYPE,N/A,405356684#1_1,middle,5.48,8.967823715371711
35,car2.5,DEFAULT_VEHTYPE,N/A,405356676_0,end,31.19,19.92948561423992
35,car6.1,DEFAULT_VEHTYPE,N/A,:122763224_0_1,middle,7.7,12.847709861983352
35,car6.2,DEFAULT_VEHTYPE,N/A,1336489164#0_1,middle,25.39,11.546441344291322
36,car1.0,DEFAULT_VEHTYPE,N/A,:852777135_10_0,start,0.55,1.5494629305787384
36,car1.1,DEFAULT_VEHTYPE,N/A,:852777135_10_1,start,0.39,1.4365804965839997
36,car6.0,DEFAULT_VEHTYPE,N/A,:122763224_0_0,start,0.1,9.859111602885687
36,car6.5,DEFAULT_VEHTYPE,N/A,405356819_0,middle,12.38,7.423451356079863
37,car2.6,DEFAULT_VEHTYPE,N/A,:4075599918_0_0,middle,3.92,18.414249213458973
37,car2.7,DEFAULT_VEHTYPE,N/A,405373617_0,end,13.84,10.577922501112333
37,car2.8,DEFAULT_VEHTYPE,N/A,405373637_0,middle,7.03,1.934007178642787
37,car6.1,DEFAULT_VEHTYPE,N/A,:122763222_8_1,start,0.25,13.628951634586596
37,car6.7,DEFAULT_VEHTYPE,N/A,405328953#0_0,end,32.96,10.104429956129753
38,bus4,bus,N/A,629470692_1,end,22.17,0.7364481386728585
38,car1.3,DEFAULT_VEHTYPE,N/A,:36635979_16_0,start,0.65,1.6465268545318397
38,car1.8,DEFAULT_VEHTYPE,N/A,-203028825#3_0,middle,11.38,4.042819702834822
38,car6.6,DEFAULT_VEHTYPE,N/A,:4075599928_0_1,start,0.52,11.966147491059138
39,car2.8,DEFAULT_VEHTYPE,N/A,:4075790107_0_0,middle,3.94,6.88038237185683
39,car4.7,DEFAULT_VEHTYPE,N/A,:6734841144_3_0,start,0.6,13.159187480947004
40,car1.1,DEFAULT_VEHTYPE,N/A,-405356677_1,middle,14.69,10.63026278757018
40,car2.3,DEFAULT_VEHTYPE,N/A,405356684#1_1,middle,5.52,2.3870252162920598
40,car3.3,DEFAULT_VEHTYPE,N/A,:122763218_15_0,end,20.56,8.907107526256905
40,car6.2,DEFAULT_VEHTYPE,N/A,:122763222_8_1,start,0.71,12.26991993747966
41,car1.6,DEFAULT_VEHTYPE,N/A,-405356692_0,middle,11.92,3.156230189718059
41,car2.4,DEFAULT_VEHTYPE,N/A,:4075599912_0_0,end,7.96,14.382859175632253
41,car4.7,DEFAULT_VEHTYPE,N/A,:122857458_3_0,start,0.16,16.717134334892034
42,car1.3,DEFAULT_VEHTYPE,N/A,:36635979_16_0,end,27.05,9.439011825108901
42,car2.5,DEFAULT_VEHTYPE,N/A,405356681_1,middle,7.5,20.46688913266708
42,car2.8,DEFAULT_VEHTYPE,N/A,:122865897_5_0,end,14.31,12.579818032728507
42,car2.9,DEFAULT_VEHTYPE,N/A,405373637_0,middle,7.29,2.1894501726143063
42,car3.4,DEFAULT_VEHTYPE,N/A,390794825#0_0,start,0.5,9.89333186304677
42,car6.8,DEFAULT_VEHTYPE,N/A,:cluster_11991155142_7217581218_1_0,middle,7.78,10.346327704750001
43,car1.6,DEFAULT_VEHTYPE,N/A,:36635979_16_0,start,0.06,6.851729054681956
44,car1.2,DEFAULT_VEHTYPE,N/A,:852777109_3_1,middle,4.09,13.600584895443172
44,car1.3,DEFAULT_VEHTYPE,N/A,-405356685_0,end,25.39,13.980141984391958
44,car1.8,DEFAULT_VEHTYPE,N/A,-203028825#1_0,end,21.41,13.67079945524376
44,car2.2,DEFAULT_VEHTYPE,N/A,405356695#0_1,middle,24.71,11.533350091800262
44,car2.6,DEFAULT_VEHTYPE,N/A,:4075599913_0_0,end,8.45,19.854807716806103
44,car3.0,DEFAULT_VEHTYPE,N/A,156415834#4_0,middle,7.37,21.522319654239816
44,car6.9,DEFAULT_VEHTYPE,N/A,405328953#0_0,middle,16.07,5.690331873763353
45,car1.3,DEFAULT_VEHTYPE,N/A,:3701156515_7_0,start,0.22,13.96138461799428
45,car1.9,DEFAULT_VEHTYPE,N/A,:6726687152_4_0,start,0.84,7.888260523276404
45,car2.5,DEFAULT_VEHTYPE,N/A,:5621084051_4_1,start,0.05,19.765579626141797
45,car4.8,DEFAULT_VEHTYPE,N/A,:122857458_3_0,middle,4.53,17.83233279321525
46,car1.2,DEFAULT_VEHTYPE,N/A,:122865839_3_1,middle,4.63,15.911868008270634
46,car1.5,DEFAULT_VEHTYPE,N/A,-405356693#2_1,start,0.01,14.779866089759643
46,car2.10,DEFAULT_VEHTYPE,N/A,405373637_0,middle,7.54,2.439168038009666
46,car2.4,DEFAULT_VEHTYPE,N/A,:6791945158_0_0,middle,4.6,15.431340919415012
46,car2.5,DEFAULT_VEHTYPE,N/A,:4075599908_0_1,end,8.16,20.461454812219117
46,car6.1,DEFAULT_VEHTYPE,N/A,:cluster_122763220_7885508253_1_0,end,23.38,12.58519171048309
47,car1.3,DEFAULT_VEHTYPE,N/A,-405356693#0_0,start,0.94,13.731599718719462
47,car1.4,DEFAULT_VEHTYPE,N/A,:3701156515_7_0,start,0.17,12.523387072749362
47,car2.4,DEFAULT_VEHTYPE,N/A,405356684#1_0,end,10.8,15.601284249432862
47,car6.8,DEFAULT_VEHTYPE,N/A,:4075599928_0_1,start,0.56,10.504724343522698
48,bus4,bus,N/A,:7874590497_3_0,start,0.07,9.06232652007602
48,car1.5,DEFAULT_VEHTYPE,N/A,-405356693#0_1,start,0.21,15.732482432016065
48,car1.6,DEFAULT_VEHTYPE,N/A,:852777109_3_0,middle,4.78,12.0398534265205
48,car2.3,DEFAULT_VEHTYPE,N/A,405356695#1_1,start,0.58,16.897419779066862
48,car3.1,DEFAULT_VEHTYPE,N/A,156415834#2_0,start,0.36,20.09581647765051
48,car6.10,DEFAULT_VEHTYPE,N/A,405328953#0_0,middle,16.8,6.13741292366758
48,car6.8,DEFAULT_VEHTYPE,N/A,405356819_1,start,0.65,8.613516631776555
49,bus3,bus,N/A,405329051#0_1,end,28.78,0.6293074072804302
49,bus4,bus,N/A,1036461002#1_0,start,0.67,9.996526294900102
49,car1.10,DEFAULT_VEHTYPE,N/A,:6726687152_4_0,start,0.48,7.594940645806491
49,car2.3,DEFAULT_VEHTYPE,N/A,405356695#1_1,middle,17.18,16.600097714261743
49,car2.6,DEFAULT_VEHTYPE,N/A,405356674#1_0,middle,1.33,19.90408549370492
49,car2.9,DEFAULT_VEHTYPE,N/A,405373635_0,start,0.09,14.559630811354145
50,car1.1,DEFAULT_VEHTYPE,N/A,:8456119072_7_1,middle,5.1,16.243648063799817
50,car1.10,DEFAULT_VEHTYPE,N/A,-203028825#2_0,start,0.07,8.988401601556689
50,car2.3,DEFAULT_VEHTYPE,N/A,:cluster_122865886_1931297450_5_1,start,0.24,18.059882361128853
50,car2.9,DEFAULT_VEHTYPE,N/A,405373635_0,middle,17.04,16.94780786070041
50,car3.5,DEFAULT_VEHTYPE,N/A,:6735329280_6_0,end,9.11,12.695491804223417
50,car6.1,DEFAULT_VEHTYPE,N/A,390794826#2_0,end,2.34,13.506637669218511
51,car1.0,DEFAULT_VEHTYPE,N/A,:122865847_9_0,start,0.37,16.076606289330872
51,car2.11,DEFAULT_VEHTYPE,N/A,405373637_0,middle,6.78,1.6782837905455381
51,car2.6,DEFAULT_VEHTYPE,N/A,:36635968_0_0,start,0.9,19.220217583856666
51,car2.9,DEFAULT_VEHTYPE,N/A,405373635_0,end,34.13,17.092120840044245
51,car3.0,DEFAULT_VEHTYPE,N/A,:5549675161_5_0,middle,5.01,21.393305900045213
52,car1.1,DEFAULT_VEHTYPE,N/A,:6840098383_7_1,middle,4.48,15.155949165964017
52,car1.11,DEFAULT_VEHTYPE,N/A,-203028825#3_0,middle,11.91,4.466278486559168
52,car2.0,DEFAULT_VEHTYPE,N/A,405356695#3_0,middle,19.15,14.551461282825544
52,car2.4,DEFAULT_VEHTYPE,N/A,405356695#0_0,end,49.89,13.158130605882556
53,car3.2,DEFAULT_VEHTYPE,N/A,156415834#2_0,middle,22.56,13.086967052565656
53,car3.7,DEFAULT_VEHTYPE,N/A,:6735329280_6_0,start,0.74,13.13971428787623
54,bus2,bus,N/A,405356994_0,end,11.21,0.7506210516672581
54,car2.0,DEFAULT_VEHTYPE,N/A,:6735436973_4_0,end,9.3,14.358641360501275
54,car5.0,DEFAULT_VEHTYPE,N/A,:122830043_14_0,start,0.57,1.5744264604058118
54,car6.9,DEFAULT_VEHTYPE,N/A,405356819_0,start,0.06,1.3291463736986344
55,bus4,bus,N/A,-405356827#1_0,middle,3.1,15.363743082806462
55,car2.12,DEFAULT_VEHTYPE,N/A,405373637_0,middle,6.99,1.8931094713741914
55,car2.2,DEFAULT_VEHTYPE,N/A,405356695#4_1,middle,37.63,17.194207819345632
55,car2.8,DEFAULT_VEHTYPE,N/A,405356675_0,end,61.9,14.822799442710586
56,bus3,bus,N/A,-405328913#1_0,middle,4.14,7.083540223818272
56,car1.11,DEFAULT_VEHTYPE,N/A,:6735592918_4_0,middle,4.33,11.544369021663442
56,car3.0,DEFAULT_VEHTYPE,N/A,156415834#9_0,middle,59.21,21.524815663257158
56,car6.1,DEFAULT_VEHTYPE,N/A,:122763218_1_0,start,0.15,12.892082824119173
57,bus2,bus,N/A,:122574908_1_0,middle,7.22,3.4704677566420283
57,car3.7,DEFAULT_VEHTYPE,N/A,390794825#1_0,middle,26.81,4.955537173780778
57,car4.11,DEFAULT_VEHTYPE,N/A,13420705#0_0,end,55.7,12.5009449911071
57,car6.1,DEFAULT_VEHTYPE,N/A,:122763218_1_0,end,13.82,13.670317660205805
57,car6.10,DEFAULT_VEHTYPE,N/A,:4075599928_0_1,start,0.37,4.720747497632104
58,bus3,bus,N/A,-405328887_0,middle,5.24,8.900692294724283
58,car1.11,DEFAULT_VEHTYPE,N/A,:123004725_5_0,start,0.58,13.615842887689436
58,car2.10,DEFAULT_VEHTYPE,N/A,405356682_0,middle,5.94,19.261720468709445
58,car2.12,DEFAULT_VEHTYPE,N/A,405373617_0,start,0.24,7.194452251237817
58,car2.2,DEFAULT_VEHTYPE,N/A,:122865885_5_1,end,13.78,16.58060060821403
58,car2.5,DEFAULT_VEHTYPE,N/A,:6735436973_4_1,end,9.29,17.399691950171853
58,car6.0,DEFAULT_VEHTYPE,N/A,390794826#5_0,middle,2.65,9.79273510798595
59,car1.11,DEFAULT_VEHTYPE,N/A,:4075599910_3_0,start,0.38,14.188249781332054
59,car2.9,DEFAULT_VEHTYPE,N/A,405356675_0,end,62.09,16.852724202412663
59,car3.6,DEFAULT_VEHTYPE,N/A,390794825#1_0,end,52.82,4.710616763056423
59,car5.0,DEFAULT_VEHTYPE,N/A,:cluster_4075599878_5549675177_12_0,start,0.91,13.005323556577785
59,car6.10,DEFAULT_VEHTYPE,N/A,:4075599928_0_1,end,8.33,1.7262017470003999
60,car2.11,DEFAULT_VEHTYPE,N/A,:4075599918_0_0,middle,4.4,16.280287826787262
60,car2.9,DEFAULT_VEHTYPE,N/A,405356671_0,end,8.19,16.92598835026614
60,car6.10,DEFAULT_VEHTYPE,N/A,405356819_1,start,0.26,0.4643471030163102
60,car6.12,DEFAULT_VEHTYPE,N/A,405328953#2_0,start,0.34,12.440658943774178
61,car1.13,DEFAULT_VEHTYPE,N/A,-203028825#3_0,middle,11.85,4.272218020935543
61,car3.6,DEFAULT_VEHTYPE,N/A,156415834#0_0,start,0.34,8.997009942102412
61,car4.12,DEFAULT_VEHTYPE,N/A,:6734841144_3_0,middle,4.54,13.480286495387555
61,car5.0,DEFAULT_VEHTYPE,N/A,:5549675172_0_0,middle,4.52,17.498006562353112
61,car6.0,DEFAULT_VEHTYPE,N/A,390794826#6_1,middle,18.48,10.736537689709767
61,car6.1,DEFAULT_VEHTYPE,N/A,71738723_0,middle,51.52,12.58249210236016
61,car6.7,DEFAULT_VEHTYPE,N/A,405356819_0,middle,12.11,2.800904269651103
61,car6.8,DEFAULT_VEHTYPE,N/A,405356819_1,middle,11.97,2.8898359981386434
62,bus2,bus,N/A,:4075599825_0_0,middle,3.96,7.809433823497966
62,bus3,bus,N/A,-185735869_0,middle,31.65,12.399612049804995
62,car2.12,DEFAULT_VEHTYPE,N/A,:4075790106_0_0,end,7.31,14.497142411954702
62,car2.2,DEFAULT_VEHTYPE,N/A,:1832615102_0_1,end,8.48,17.237448920523043
62,car2.9,DEFAULT_VEHTYPE,N/A,:4075599912_0_0,middle,4.47,17.24693229728613
63,car1.1,DEFAULT_VEHTYPE,N/A,:36635976_12_1,start,0.61,1.6117286069551482
63,car2.2,DEFAULT_VEHTYPE,N/A,405356696#1_1,start,0.14,17.45659847362362
63,car2.3,DEFAULT_VEHTYPE,N/A,:1832615102_0_0,start,0.68,17.30968191645939
63,car4.0,DEFAULT_VEHTYPE,N/A,:123160850_9_0,start,0.59,1.5910281873308123
63,car4.1,DEFAULT_VEHTYPE,N/A,:123160850_9_1,start,0.99,1.9927839120617137
63,car6.11,DEFAULT_VEHTYPE,N/A,:4075599928_0_0,middle,4.58,3.5761338498681705
63,car6.7,DEFAULT_VEHTYPE,N/A,:36635979_1_0,start,0.52,7.106214661734783
63,car6.8,DEFAULT_VEHTYPE,N/A,405356819_1,end,23.61,6.906179476903981
64,car1.12,DEFAULT_VEHTYPE,N/A,:4075599910_3_0,end,8.15,10.762762660170951
64,car2.11,DEFAULT_VEHTYPE,N/A,:4075599917_0_0,start,0.65,16.178444435963918
64,car2.12,DEFAULT_VEHTYPE,N/A,405373635_0,end,34.18,17.98332475466727
64,car2.14,DEFAULT_VEHTYPE,N/A,405373637_0,middle,7.39,2.292505950853229
64,car6.11,DEFAULT_VEHTYPE,N/A,405356819_0,start,0.39,4.337485793586718
64,car6.13,DEFAULT_VEHTYPE,N/A,405328953#0_0,end,32.07,9.278896707645616
65,bus3,bus,N/A,:12198310533_2_0,end,7.94,12.930406111567967
65,car3.8,DEFAULT_VEHTYPE,N/A,:122763218_15_0,end,20.19,8.269450008473358
65,car6.1,DEFAULT_VEHTYPE,N/A,:cluster_12196448606_122669788_4075351436_6735329277_13_0,start,0.08,12.998587965689406
65,car6.9,DEFAULT_VEHTYPE,N/A,405356819_0,end,23.81,8.695904835481095
66,car2.6,DEFAULT_VEHTYPE,N/A,:122865885_5_1,middle,7.61,17.518452263152525
66,car4.10,DEFAULT_VEHTYPE,N/A,13420705#2_1,middle,23.21,0.7356079492529306
66,car4.3,DEFAULT_VEHTYPE,N/A,13420705#2_0,end,45.67,4.145062169455926
66,car4.4,DEFAULT_VEHTYPE,N/A,:123160850_9_1,start,0.66,4.178136481624096
66,car4.8,DEFAULT_VEHTYPE,N/A,13420705#2_0,middle,23.23,0.7521288584200595
66,car6.3,DEFAULT_VEHTYPE,N/A,:3701156503_0_0,middle,4.37,11.812219817506767
67,bus5,bus,N/A,:123951231-AddedOffRampNode_0_2,middle,4.39,27.58674790340269
67,car1.1,DEFAULT_VEHTYPE,N/A,:8693228965_5_1,middle,2.8,9.72064231261611
67,car1.14,DEFAULT_VEHTYPE,N/A,:6726687152_4_0,start,0.86,7.466081535886041
67,car2.10,DEFAULT_VEHTYPE,N/A,405356674#0_0,end,42.65,18.309511651496518
67,car2.12,DEFAULT_VEHTYPE,N/A,:122865894_5_0,end,14.55,18.785018489729413
67,car3.9,DEFAULT_VEHTYPE,N/A,390794825#0_0,start,0.65,10.234006024384867
67,car4.0,DEFAULT_VEHTYPE,N/A,415788598#0_0,start,0.73,9.00435068688821
67,car4.1,DEFAULT_VEHTYPE,N/A,415788598#0_1,start,0.47,8.334125229739584
67,car4.14,DEFAULT_VEHTYPE,N/A,13420705#0_0,middle,27.9,8.902460005064494
67,car6.11,DEFAULT_VEHTYPE,N/A,:36635979_1_0,start,0.37,10.30390200510611
68,bus1,bus,N/A,-405356693#0_0,end,58.48,0.8268667405005544
68,car1.13,DEFAULT_VEHTYPE,N/A,-203028825#0_1,start,0.27,9.97312034170894
68,car1.13,DEFAULT_VEHTYPE,N/A,-203028825#0_1,middle,0.27,9.97312034170894
68,car1.13,DEFAULT_VEHTYPE,N/A,-203028825#0_1,end,0.27,9.97312034170894
68,car1.14,DEFAULT_VEHTYPE,N/A,-203028825#2_0,start,0.94,9.473571520112454
68,car1.2,DEFAULT_VEHTYPE,N/A,:852777135_10_1,start,0.85,1.853375747264363
68,car2.4,DEFAULT_VEHTYPE,N/A,:122865885_5_0,end,13.73,12.622030183780529
68,car3.1,DEFAULT_VEHTYPE,N/A,:1686594173_13_0,start,0.86,1.8630396909313278
68,car3.10,DEFAULT_VEHTYPE,N/A,:122763218_15_0,middle,10.41,8.690830047848001
68,car3.4,DEFAULT_VEHTYPE,N/A,:6734879740_6_0,start,0.05,17.272380274395704
