timestamp,vehicle_id,latitude,longitude,trip_id,route_id,stop_id,current_status,current_stop_sequence
2025-06-16T08:48:01,2209,34.05849838256836,-117.72222900390625,,,,2,0
2025-06-16T08:48:18,2906,34.043025970458984,-118.2589111328125,,,,2,0
2025-06-16T08:48:01,2915,34.06040954589844,-118.2142333984375,,,,2,0
2025-06-16T08:48:31,2209,34.05850601196289,-117.72224426269531,,,,2,0
2025-06-16T08:48:48,2906,34.0443000793457,-118.2576904296875,,,,2,0
2025-06-16T08:48:31,2915,34.05813980102539,-118.2109375,,,,2,0
2025-06-16T08:49:01,2209,34.058502197265625,-117.72223663330078,,,,2,0
2025-06-16T08:49:01,2915,34.057884216308594,-118.21040344238281,,,,2,0
2025-06-16T08:49:31,2209,34.05912780761719,-117.72224426269531,,,,2,0
2025-06-16T08:49:50,2906,34.04746627807617,-118.2547378540039,,,,2,0
2025-06-16T08:49:31,2915,34.05710220336914,-118.2086410522461,,,,2,0
2025-06-16T08:50:01,2209,34.058650970458984,-117.72282409667969,,,,2,0
2025-06-16T08:50:20,2906,34.047874450683594,-118.25434875488281,,,,2,0
2025-06-16T08:50:01,2915,34.05615234375,-118.20634460449219,,,,2,0
2025-06-16T08:50:31,2209,34.05790710449219,-117.72283935546875,,,,2,0
2025-06-16T08:50:50,2906,34.047882080078125,-118.25434112548828,,,,2,0
2025-06-16T08:50:32,2915,34.055747985839844,-118.2054214477539,,,,2,0
2025-06-16T08:54:02,2209,34.06291580200195,-117.72978210449219,,,,2,0
2025-06-16T08:53:46,2906,34.053707122802734,-118.24888610839844,,,,2,0
2025-06-16T08:54:00,2915,34.061851501464844,-118.1628189086914,,,,2,0
2025-06-16T08:54:32,2209,34.06227493286133,-117.73290252685547,,,,2,0
2025-06-16T08:54:35,2906,34.05486297607422,-118.24754333496094,,,,2,0
2025-06-16T08:54:30,2915,34.065982818603516,-118.15568542480469,,,,2,0
2025-06-16T08:55:02,2209,34.05800247192383,-117.73273468017578,,,,2,0
2025-06-16T08:55:05,2906,34.054534912109375,-118.2470932006836,,,,2,0
2025-06-16T08:55:00,2915,34.069881439208984,-118.14832305908203,,,,2,0
2025-06-16T08:55:32,2209,34.0557861328125,-117.73267364501953,,,,2,0
2025-06-16T08:55:36,2906,34.05404281616211,-118.2461929321289,,,,2,0
2025-06-16T08:55:30,2915,34.07140350341797,-118.14005279541016,,,,2,0
2025-06-16T08:56:02,2209,34.053565979003906,-117.73258972167969,,,,2,0
2025-06-16T08:56:06,2906,34.05311965942383,-118.2447509765625,,,,2,0
2025-06-16T08:55:58,2915,34.07151412963867,-118.13121795654297,,,,2,0
2025-06-16T08:56:32,2209,34.05018997192383,-117.73246765136719,,,,2,0
2025-06-16T08:56:38,2906,34.05406951904297,-118.24341583251953,,,,2,0
2025-06-16T08:56:26,2915,34.071624755859375,-118.12240600585938,,,,2,0
2025-06-16T08:59:02,2209,34.03293228149414,-117.73184967041016,,,,2,0
2025-06-16T08:58:56,2906,34.05812072753906,-118.2396011352539,,,,2,0
2025-06-16T08:59:16,2915,34.072261810302734,-118.06895446777344,,,,2,0
2025-06-16T08:59:32,2209,34.02898025512695,-117.7317123413086,,,,2,0
2025-06-16T08:59:26,2906,34.05811309814453,-118.2374038696289,,,,2,0
2025-06-16T08:59:45,2915,34.07237243652344,-118.05990600585938,,,,2,0
2025-06-16T09:05:31,2209,34.026615142822266,-117.79102325439453,,,,2,0
2025-06-16T09:05:56,2906,34.057559967041016,-118.20964813232422,,,,2,0
2025-06-16T09:06:01,2209,34.027793884277344,-117.7972640991211,,,,2,0
2025-06-16T09:06:26,2906,34.05708312988281,-118.2086181640625,,,,2,0
2025-06-16T09:14:20,2146,34.06998062133789,-118.14860534667969,,,,2,0
2025-06-16T09:14:23,2209,33.994293212890625,-117.90447998046875,,,,2,0
2025-06-16T09:14:40,2220,34.061397552490234,-117.75175476074219,,,,2,0
2025-06-16T09:14:23,2906,34.06291198730469,-118.17155456542969,,,,2,0
2025-06-16T09:18:18,2146,34.055747985839844,-118.19566345214844,,,,2,0
2025-06-16T09:18:23,2209,33.99431228637695,-117.9314956665039,,,,2,0
2025-06-16T09:18:23,2906,34.060943603515625,-118.17106628417969,,,,2,0
2025-06-16T09:24:49,2146,34.06034469604492,-118.21417236328125,,,,2,0
2025-06-16T09:24:37,2209,33.99209213256836,-117.9302978515625,,,,2,0
2025-06-16T09:25:01,2906,34.07210159301758,-118.08078002929688,,,,2,0
2025-06-16T09:25:19,2146,34.06010437011719,-118.21509552001953,,,,2,0
2025-06-16T09:25:07,2209,33.99209976196289,-117.9302978515625,,,,2,0
2025-06-16T09:25:31,2906,34.07221984863281,-118.07096862792969,,,,2,0
2025-06-16T09:25:49,2146,34.05890655517578,-118.2165756225586,,,,2,0
2025-06-16T09:26:07,2209,33.99209213256836,-117.9302978515625,,,,2,0
2025-06-16T09:25:56,2906,34.072322845458984,-118.06307983398438,,,,2,0
2025-06-16T09:26:19,2146,34.05781936645508,-118.21800231933594,,,,2,0
2025-06-16T09:26:37,2209,33.99211120605469,-117.93031311035156,,,,2,0
2025-06-16T09:26:24,2906,34.07240295410156,-118.05424499511719,,,,2,0
2025-06-16T09:26:49,2146,34.05596160888672,-118.2221908569336,,,,2,0
2025-06-16T09:27:07,2209,33.99210739135742,-117.9302978515625,,,,2,0
2025-06-16T09:26:54,2906,34.07249450683594,-118.04811096191406,,,,2,0
2025-06-16T09:27:19,2146,34.054500579833984,-118.22560119628906,,,,2,0
2025-06-16T09:27:37,2209,33.99211120605469,-117.93030548095703,,,,2,0
2025-06-16T09:27:40,2906,34.07241439819336,-118.04468536376953,,,,2,0
2025-06-16T09:27:49,2146,34.054622650146484,-118.22633361816406,,,,2,0
2025-06-16T09:28:07,2209,33.99210739135742,-117.93030548095703,,,,2,0
2025-06-16T09:28:10,2906,34.072052001953125,-118.044921875,,,,2,0
2025-06-16T09:28:19,2146,34.05615234375,-118.23020935058594,,,,2,0
2025-06-16T09:28:37,2209,33.99211502075195,-117.93030548095703,,,,2,0
2025-06-16T09:28:40,2906,34.072113037109375,-118.0457534790039,,,,2,0
2025-06-16T09:28:49,2146,34.05655288696289,-118.2314682006836,,,,2,0
2025-06-16T09:29:07,2209,33.99211120605469,-117.93029022216797,,,,2,0
2025-06-16T09:29:10,2906,34.072113037109375,-118.0457534790039,,,,2,0
2025-06-16T09:29:19,2146,34.05701446533203,-118.23320007324219,,,,2,0
2025-06-16T09:29:37,2209,33.992122650146484,-117.9302978515625,,,,2,0
2025-06-16T09:29:40,2906,34.072113037109375,-118.0457534790039,,,,2,0
2025-06-16T09:29:49,2146,34.05793762207031,-118.2364501953125,,,,2,0
2025-06-16T09:30:07,2209,33.992130279541016,-117.9302978515625,,,,2,0
2025-06-16T09:30:10,2906,34.072113037109375,-118.0457534790039,,,,2,0
2025-06-16T09:30:19,2146,34.05794143676758,-118.2364730834961,,,,2,0
2025-06-16T09:30:37,2209,33.99212646484375,-117.93029022216797,,,,2,0
2025-06-16T09:30:40,2906,34.072113037109375,-118.0457534790039,,,,2,0
2025-06-16T09:30:49,2146,34.05826187133789,-118.23810577392578,,,,2,0
2025-06-16T09:31:07,2209,33.99211883544922,-117.93029022216797,,,,2,0
2025-06-16T09:31:10,2906,34.072113037109375,-118.0457534790039,,,,2,0
2025-06-16T09:31:19,2146,34.05821228027344,-118.2387466430664,,,,2,0
2025-06-16T09:31:37,2209,33.99211120605469,-117.9302978515625,,,,2,0
2025-06-16T09:31:40,2906,34.072113037109375,-118.0457534790039,,,,2,0
2025-06-16T09:31:49,2146,34.0582275390625,-118.23929595947266,,,,2,0
2025-06-16T09:32:07,2209,33.992103576660156,-117.93030548095703,,,,2,0
2025-06-16T09:32:10,2906,34.072113037109375,-118.0457534790039,,,,2,0
2025-06-16T09:32:49,2146,34.056068420410156,-118.24164581298828,,,,2,0
2025-06-16T09:32:37,2209,33.992103576660156,-117.93030548095703,,,,2,0
2025-06-16T09:32:40,2906,34.072113037109375,-118.0457534790039,,,,2,0
2025-06-16T09:33:07,2209,33.99210739135742,-117.93030548095703,,,,2,0
2025-06-16T09:33:10,2906,34.072113037109375,-118.0457534790039,,,,2,0
2025-06-16T09:33:37,2209,33.992103576660156,-117.93030548095703,,,,2,0
2025-06-16T09:33:40,2906,34.07219314575195,-118.04593658447266,,,,2,0
2025-06-16T09:34:07,2209,33.992088317871094,-117.9302978515625,,,,2,0
2025-06-16T09:34:10,2906,34.07243728637695,-118.04454040527344,,,,2,0
2025-06-16T09:34:37,2209,33.99208450317383,-117.93030548095703,,,,2,0
2025-06-16T09:34:39,2906,34.072486877441406,-118.04349517822266,,,,2,0
2025-06-16T09:35:07,2209,33.99208068847656,-117.9302978515625,,,,2,0
2025-06-16T09:35:09,2906,34.071868896484375,-118.0423583984375,,,,2,0
