sim_time,vehicle_id,vehicle_type,tls_id,lane_id,position_marker,actual_position,speed
16,car3.3,DEFAULT_VEHTYPE,N/A,:4723222325_3_1,middle,4.94,9.86097203611862
17,car3.3,DEFAULT_VEHTYPE,N/A,308459799#1_1,end,6.72,11.273774018891581
18,car4.1,DEFAULT_VEHTYPE,N/A,:6787544684_1_0,start,0.52,18.947299113676028
18,car4.2,DEFAULT_VEHTYPE,N/A,1010391346#4_0,middle,15.37,19.56436092851218
18,car4.4,DEFAULT_VEHTYPE,N/A,:6734471754_6_0,middle,4.36,6.347112852521241
19,car3.0,DEFAULT_VEHTYPE,N/A,405327162#0_0,end,42.02,11.712111177749813
19,car4.3,DEFAULT_VEHTYPE,N/A,:cluster_6424676900_6731953238_12_0,start,0.03,17.047296274965632
20,bus2,bus,N/A,13417734#6_0,start,0.61,18.179389669233924
20,car2.2,DEFAULT_VEHTYPE,N/A,13323113#1_0,end,103.67,1.3461178677712935
20,f_0.1,DEFAULT_VEHTYPE,N/A,1250927129#0_1,middle,9.94,5.711636070176068
21,car3.2,DEFAULT_VEHTYPE,N/A,:cluster_123170741_3137460779_10_0,start,0.36,12.852068527907871
22,car3.0,DEFAULT_VEHTYPE,N/A,405327162#3_0,start,0.14,12.560836364922926
22,car3.1,DEFAULT_VEHTYPE,N/A,405327162#0_0,end,42.13,13.170521492995949
22,car4.3,DEFAULT_VEHTYPE,N/A,1010391346#5_0,middle,5.33,19.915851153069354
23,car2.0,DEFAULT_VEHTYPE,N/A,59712281#3_0,middle,3.57,20.619689565403363
23,car2.1,DEFAULT_VEHTYPE,N/A,:268161265_10_0,end,22.52,9.99132247993384
23,car4.6,DEFAULT_VEHTYPE,N/A,1010391346#0_0,middle,6.58,1.4820403740275652
24,car2.0,DEFAULT_VEHTYPE,N/A,59712281#5_0,start,0.05,22.75899066240059
24,car4.2,DEFAULT_VEHTYPE,N/A,:cluster_6098349290_6098349294_8_0,middle,8.25,22.246230715060687
24,car4.4,DEFAULT_VEHTYPE,N/A,:cluster_6424676900_6731953238_12_0,end,12.71,17.059733359492384
25,bus1,bus,N/A,:cluster_268161174_339357038_12_0,start,0.03,1.0268495539922833
25,car2.2,DEFAULT_VEHTYPE,N/A,:122837328_11_0,end,21.42,8.846956176412307
25,car3.5,DEFAULT_VEHTYPE,N/A,:4723222322_3_1,end,8.57,10.535984960474433
25,car4.1,DEFAULT_VEHTYPE,N/A,:8448967729_6_0,middle,4.08,18.75171561154265
25,car4.3,DEFAULT_VEHTYPE,N/A,:6787544678_2_0,end,5.41,20.80219095983467
26,car4.4,DEFAULT_VEHTYPE,N/A,:6731953236_12_0,end,8.95,21.331818007584666
27,car2.0,DEFAULT_VEHTYPE,N/A,:6787495466_5_0,end,9.12,22.90406063046474
27,car3.1,DEFAULT_VEHTYPE,N/A,405327162#4_0,start,0.11,13.418443160290526
27,car4.7,DEFAULT_VEHTYPE,N/A,1010391346#0_0,middle,6.69,1.5919513962464407
28,bus1,bus,N/A,:cluster_268161174_339357038_12_0,middle,8.51,3.670443190706205
28,car2.1,DEFAULT_VEHTYPE,N/A,:6731977072_6_0,start,0.5,18.134133422846606
28,car2.3,DEFAULT_VEHTYPE,N/A,59712269_0,middle,3.99,6.591236866085343
28,car3.6,DEFAULT_VEHTYPE,N/A,308459799#1_1,middle,3.94,10.933392199408262
28,car4.4,DEFAULT_VEHTYPE,N/A,-13399210#87_0,start,0.19,21.65167172660399
28,car4.6,DEFAULT_VEHTYPE,N/A,1010391346#2_0,start,0.34,13.244344103010372
29,car3.5,DEFAULT_VEHTYPE,N/A,405327161#0_1,start,0.76,11.193452351420545
29,car3.6,DEFAULT_VEHTYPE,N/A,308459799#2_1,start,0.14,13.006016475777141
29,car4.4,DEFAULT_VEHTYPE,N/A,:6787544678_2_0,start,0.38,20.446355293386613
29,car4.6,DEFAULT_VEHTYPE,N/A,1010391346#2_0,middle,14.98,14.63917008973658
30,car2.1,DEFAULT_VEHTYPE,N/A,59712281#5_0,start,0.35,17.63103138053015
30,car3.1,DEFAULT_VEHTYPE,N/A,405327162#4_0,end,38.06,10.799919714143774
30,car4.2,DEFAULT_VEHTYPE,N/A,-13399210#79_0,middle,21.35,9.271626665319321
30,car4.6,DEFAULT_VEHTYPE,N/A,:cluster_6424676900_6731953238_12_0,start,0.61,16.416245635738598
30,car4.8,DEFAULT_VEHTYPE,N/A,1010391346#0_0,middle,7.07,1.9670056728413328
31,car3.2,DEFAULT_VEHTYPE,N/A,:4723222302_3_0,middle,5.06,13.394062958195613
32,car2.2,DEFAULT_VEHTYPE,N/A,:6735243609_6_0,middle,5.06,18.330031961361758
32,car2.3,DEFAULT_VEHTYPE,N/A,59712281#0_0,start,0.78,10.384919962639232
32,car2.4,DEFAULT_VEHTYPE,N/A,59712269_0,end,7.75,4.048391144338268
32,car3.3,DEFAULT_VEHTYPE,N/A,:4723222299_3_0,end,8.83,11.732872246493079
32,car3.5,DEFAULT_VEHTYPE,N/A,:cluster_123170741_3137460779_10_0,start,0.74,10.761602978428254
32,car3.6,DEFAULT_VEHTYPE,N/A,405327161#0_1,start,0.69,14.810191256815964
33,bus1,bus,N/A,59712270#0_0,middle,24.29,8.498524877361264
33,car3.7,DEFAULT_VEHTYPE,N/A,308459799#2_1,start,0.27,12.756051058907852
33,car4.4,DEFAULT_VEHTYPE,N/A,-13399210#82_0,middle,26.64,20.653854892983098
33,car4.5,DEFAULT_VEHTYPE,N/A,-13399210#85_0,middle,6.91,19.118964073169618
33,car4.6,DEFAULT_VEHTYPE,N/A,1010391346#5_0,middle,5.25,21.60999591639266
34,car2.2,DEFAULT_VEHTYPE,N/A,59712281#4_0,start,0.07,22.09301428594242
34,car2.2,DEFAULT_VEHTYPE,N/A,59712281#4_0,middle,0.07,22.09301428594242
34,car2.2,DEFAULT_VEHTYPE,N/A,59712281#4_0,end,0.07,22.09301428594242
34,car2.3,DEFAULT_VEHTYPE,N/A,59712281#0_0,middle,25.96,13.424328337170426
34,car2.5,DEFAULT_VEHTYPE,N/A,59712269_0,middle,4.3,6.637701803669932
34,car3.4,DEFAULT_VEHTYPE,N/A,405327162#2_0,start,0.23,12.133811088053399
34,car4.2,DEFAULT_VEHTYPE,N/A,:123322168_10_0,start,0.13,6.501387815013526
34,car4.6,DEFAULT_VEHTYPE,N/A,-13399210#88_0,middle,2.11,23.943003315757966
35,car2.1,DEFAULT_VEHTYPE,N/A,59712281#9_0,start,0.0,18.248962452129163
35,car2.4,DEFAULT_VEHTYPE,N/A,59712281#0_0,start,0.01,9.74749890275972
35,car3.2,DEFAULT_VEHTYPE,N/A,405327162#4_0,end,38.31,6.0961389414543135
35,car4.4,DEFAULT_VEHTYPE,N/A,:cluster_6461967067_8448967719_8_0,end,10.67,17.42825417985026
35,car4.6,DEFAULT_VEHTYPE,N/A,:6787544684_1_0,start,0.73,25.227013611580087
35,car4.7,DEFAULT_VEHTYPE,N/A,:cluster_6424676900_6731953238_12_0,middle,7.3,16.120197326550258
35,car4.8,DEFAULT_VEHTYPE,N/A,1010391346#2_0,start,0.47,13.534458004729823
35,f_0.3,DEFAULT_VEHTYPE,N/A,:123195735_5_0,start,0.48,1.481370121310465
36,car3.7,DEFAULT_VEHTYPE,N/A,:4075330066_0_1,middle,4.08,13.501451700254202
36,car4.8,DEFAULT_VEHTYPE,N/A,1010391346#2_0,middle,15.5,15.035125412745401
36,car4.9,DEFAULT_VEHTYPE,N/A,:6734471754_6_0,middle,4.78,6.268511907057837
37,car2.0,DEFAULT_VEHTYPE,N/A,59712281#12_0,start,0.79,19.223711273047705
37,car3.3,DEFAULT_VEHTYPE,N/A,:4723222302_3_0,end,9.2,11.01444468936739
37,car4.10,DEFAULT_VEHTYPE,N/A,1010391346#0_0,middle,6.9,1.7973851448157803
37,car4.7,DEFAULT_VEHTYPE,N/A,:6731953236_12_0,start,0.85,19.596322982176208
38,car2.2,DEFAULT_VEHTYPE,N/A,:6734937380_6_0,middle,5.15,23.84220485384175
38,car2.7,DEFAULT_VEHTYPE,N/A,13323113#1_0,end,104.01,0.9957347418228526
38,car3.4,DEFAULT_VEHTYPE,N/A,:4723222302_3_0,start,0.31,11.573300530942868
38,car4.5,DEFAULT_VEHTYPE,N/A,:cluster_6461967067_8448967719_8_0,start,0.16,19.248502880628795
38,car4.7,DEFAULT_VEHTYPE,N/A,:cluster_123322173_6731953231_8410609194_13_0,start,0.08,20.486244999133323
39,car3.4,DEFAULT_VEHTYPE,N/A,405327162#4_0,start,0.75,9.846081633027017
39,car4.2,DEFAULT_VEHTYPE,N/A,-13399210#78_0,end,35.67,16.576846887403164
39,car4.5,DEFAULT_VEHTYPE,N/A,:8448967729_6_0,end,8.78,19.82232990054471
39,car4.7,DEFAULT_VEHTYPE,N/A,:7875681077_2_0,start,0.18,20.887239212268305
40,car2.1,DEFAULT_VEHTYPE,N/A,59712281#10_0,end,39.43,4.482825948679206
40,car3.5,DEFAULT_VEHTYPE,N/A,405327162#2_0,middle,8.05,11.158267761484147
40,car4.0,DEFAULT_VEHTYPE,N/A,:cluster_6098349298_6787495454_5_0,end,8.89,21.829398581017283
40,car4.7,DEFAULT_VEHTYPE,N/A,:6787544684_1_0,start,0.11,21.477208423619434
41,car2.3,DEFAULT_VEHTYPE,N/A,:cluster_6787495458_8460066171_12_0,middle,8.31,20.342926448934435
41,car2.4,DEFAULT_VEHTYPE,N/A,:6840349890_5_0,middle,5.16,20.331382803723418
41,car4.11,DEFAULT_VEHTYPE,N/A,1010391346#0_0,middle,6.53,1.4251363646471873
41,car4.7,DEFAULT_VEHTYPE,N/A,-13399210#85_0,middle,6.58,20.703453856897813
42,car2.0,DEFAULT_VEHTYPE,N/A,:122837334_13_0,start,0.46,23.290324805548227
42,car2.1,DEFAULT_VEHTYPE,N/A,:122837331_13_0,end,14.1,7.989271980043818
42,car2.3,DEFAULT_VEHTYPE,N/A,59712281#8_0,start,0.23,20.11742837452488
42,car2.5,DEFAULT_VEHTYPE,N/A,:6731977072_6_0,end,8.72,17.240517909695857
42,car4.1,DEFAULT_VEHTYPE,N/A,:cluster_6098349298_6787495454_5_0,middle,4.52,18.41483639440693
42,car4.9,DEFAULT_VEHTYPE,N/A,1010391346#4_0,start,0.1,17.767295254394412
42,f_0.4,DEFAULT_VEHTYPE,N/A,:4075325363_0_0,middle,4.4,12.360088154673404
42,f_0.5,DEFAULT_VEHTYPE,N/A,405326229#0_0,start,0.7,9.1334036114547
43,car2.5,DEFAULT_VEHTYPE,N/A,:6840349896_12_0,start,0.54,18.00738269273331
43,car2.7,DEFAULT_VEHTYPE,N/A,59712269_0,end,7.81,4.362285206071072
43,car3.11,DEFAULT_VEHTYPE,N/A,308459799#0_1,middle,16.21,5.437643443071283
43,car3.9,DEFAULT_VEHTYPE,N/A,405327161#0_1,start,0.09,13.971965525607505
43,car4.1,DEFAULT_VEHTYPE,N/A,-13399210#72_0,middle,14.09,18.97979738071289
43,car4.2,DEFAULT_VEHTYPE,N/A,:6787495449_3_0,start,0.6,18.494702763872137
43,car4.3,DEFAULT_VEHTYPE,N/A,-13399210#76_0,start,0.1,19.66520065361093
43,f_0.6,DEFAULT_VEHTYPE,N/A,:123195735_5_0,start,0.22,7.802258988004177
44,car2.3,DEFAULT_VEHTYPE,N/A,:6753573918_6_0,middle,4.48,20.09943924262337
44,car4.3,DEFAULT_VEHTYPE,N/A,:8460066172_2_0,start,0.59,19.833534568894372
44,car4.8,DEFAULT_VEHTYPE,N/A,-13399210#84_0,start,0.93,20.409649803656045
44,f_0.5,DEFAULT_VEHTYPE,N/A,:4075325363_0_0,middle,4.16,13.213926656908873
44,f_0.7,DEFAULT_VEHTYPE,N/A,405326237#0_0,middle,12.39,4.938223077217117
45,car2.2,DEFAULT_VEHTYPE,N/A,59712281#11_0,start,0.66,10.294185065912796
45,car2.4,DEFAULT_VEHTYPE,N/A,59712281#8_0,start,0.7,21.657938672057323
45,car2.6,DEFAULT_VEHTYPE,N/A,:6840349890_5_0,start,0.54,20.10309992072495
45,car2.8,DEFAULT_VEHTYPE,N/A,59712269_0,middle,4.37,7.52999494320906
45,car3.11,DEFAULT_VEHTYPE,N/A,:4723222325_3_1,start,0.17,8.963314622547477
45,car3.7,DEFAULT_VEHTYPE,N/A,405327162#2_0,start,0.96,13.09554815909718
45,car4.0,DEFAULT_VEHTYPE,N/A,-13399210#67_0,start,0.86,22.099119110316515
45,car4.10,DEFAULT_VEHTYPE,N/A,:cluster_6424676900_6731953238_12_0,end,12.99,17.430310522159566
45,car4.11,DEFAULT_VEHTYPE,N/A,1010391346#1_0,middle,7.96,8.969620302249677
45,car4.12,DEFAULT_VEHTYPE,N/A,1010391346#0_0,middle,6.56,1.4588299927534536
45,car4.3,DEFAULT_VEHTYPE,N/A,:cluster_6098349298_6787495454_5_0,start,0.24,20.75918131017198
45,f_0.4,DEFAULT_VEHTYPE,N/A,:cluster_123534991_6819825880_5_1,end,21.63,18.545479740421428
46,bus2,bus,N/A,406219012_0,end,27.36,0.8606788852717727
46,car2.5,DEFAULT_VEHTYPE,N/A,:cluster_6787495458_8460066171_12_0,start,0.86,14.220733579929437
46,car2.7,DEFAULT_VEHTYPE,N/A,59712281#0_0,start,0.49,10.353154618316303
46,car3.6,DEFAULT_VEHTYPE,N/A,:4723222302_3_0,end,8.44,10.854373077898813
46,car4.4,DEFAULT_VEHTYPE,N/A,-13399210#75_0,start,0.45,21.34010119752306
46,f_0.3,DEFAULT_VEHTYPE,N/A,:8410768845_4_1,middle,4.62,20.066402012874583
47,car2.1,DEFAULT_VEHTYPE,N/A,:cluster_6726340767_6735243585_12_0,start,0.95,16.570786721733718
47,car2.11,DEFAULT_VEHTYPE,N/A,13323113#1_0,middle,52.02,12.628360068495386
47,car2.5,DEFAULT_VEHTYPE,N/A,59712281#7_0,start,0.5,16.591672901791974
47,car2.5,DEFAULT_VEHTYPE,N/A,59712281#7_0,middle,0.5,16.591672901791974
47,car2.6,DEFAULT_VEHTYPE,N/A,59712281#5_0,middle,20.63,18.38619316871531
47,car4.9,DEFAULT_VEHTYPE,N/A,:6787544678_2_0,middle,2.81,21.11184715363092
47,f_0.5,DEFAULT_VEHTYPE,N/A,405326295#2_1,start,0.04,18.62238018863514
47,f_0.7,DEFAULT_VEHTYPE,N/A,:123195735_5_0,end,13.99,10.043646254111081
48,car2.3,DEFAULT_VEHTYPE,N/A,59712281#10_0,end,39.1,4.392897408517348
48,car3.5,DEFAULT_VEHTYPE,N/A,405327162#4_0,middle,19.31,0.9107192924366571
48,car4.0,DEFAULT_VEHTYPE,N/A,:cluster_6734563082_6734609574_6_0,start,0.4,22.44571887315671
48,car4.12,DEFAULT_VEHTYPE,N/A,:6734471754_6_0,end,8.84,7.590347880637274
48,car4.13,DEFAULT_VEHTYPE,N/A,1010391346#0_0,middle,6.42,1.316287272539921
48,f_0.4,DEFAULT_VEHTYPE,N/A,405326295#3_1,start,0.39,16.126735766571777
49,bus2,bus,N/A,:123322168_14_0,middle,7.32,3.3427076165098697
49,car2.0,DEFAULT_VEHTYPE,N/A,59712281#15_0,end,135.29,15.67451974924086
49,car2.10,DEFAULT_VEHTYPE,N/A,13323113#1_0,end,103.88,1.8938946090884432
49,car2.2,DEFAULT_VEHTYPE,N/A,59712281#12_0,middle,5.04,17.93670917285305
49,car4.0,DEFAULT_VEHTYPE,N/A,:8460066174_6_0,middle,3.92,21.19197142199102
49,car4.1,DEFAULT_VEHTYPE,N/A,-13399210#66_0,start,0.88,19.302735563802607
49,car4.2,DEFAULT_VEHTYPE,N/A,:6098349310_8_0,start,0.32,17.96848353983578
50,car2.3,DEFAULT_VEHTYPE,N/A,59712281#11_0,start,0.0,8.404742336358215
50,car2.7,DEFAULT_VEHTYPE,N/A,59712281#2_0,start,0.16,17.649027500185156
50,car3.0,DEFAULT_VEHTYPE,N/A,:cluster_122690801_3137460781_9_1,start,0.33,1.3301671746419743
50,car3.11,DEFAULT_VEHTYPE,N/A,:4075330066_0_1,start,0.66,12.667214654284985
50,car4.11,DEFAULT_VEHTYPE,N/A,1010391346#4_0,middle,14.96,20.135455019795337
50,car4.13,DEFAULT_VEHTYPE,N/A,:6734471754_6_0,start,0.68,4.880074208322912
51,car3.12,DEFAULT_VEHTYPE,N/A,:4723222322_3_1,end,9.37,11.95443209292356
51,car3.8,DEFAULT_VEHTYPE,N/A,405327162#3_0,middle,10.18,5.507767816393661
51,car3.9,DEFAULT_VEHTYPE,N/A,:4723222299_3_0,end,9.39,14.475655925162993
51,f_0.2,DEFAULT_VEHTYPE,N/A,1250927129#0_1,middle,10.7,1.2452004611585676
52,bus1,bus,N/A,59712267#3_1,start,0.26,12.888008906123918
52,car2.4,DEFAULT_VEHTYPE,N/A,59712281#10_0,end,39.67,1.6128267984598343
52,car3.2,DEFAULT_VEHTYPE,N/A,:4075330070_0_1,middle,4.52,0.8843133551992903
52,car4.1,DEFAULT_VEHTYPE,N/A,-13399210#62_0,middle,1.92,18.558847509852686
52,car4.14,DEFAULT_VEHTYPE,N/A,1010391346#0_0,middle,7.03,1.9346602500416339
53,car2.10,DEFAULT_VEHTYPE,N/A,59712269_0,middle,4.05,8.955533314740109
53,car2.9,DEFAULT_VEHTYPE,N/A,59712281#0_0,middle,26.48,13.106145772283897
53,car3.1,DEFAULT_VEHTYPE,N/A,405327135#0_1,end,11.07,5.015775700786993
53,car4.2,DEFAULT_VEHTYPE,N/A,:cluster_6734563082_6734609574_6_0,start,0.43,18.76669240874798
53,car4.9,DEFAULT_VEHTYPE,N/A,:cluster_6461967067_8448967719_8_0,end,10.99,15.211323096891865
53,f_0.7,DEFAULT_VEHTYPE,N/A,405326295#2_1,middle,23.99,17.210680752900068
54,car2.10,DEFAULT_VEHTYPE,N/A,59712269_0,end,8.51,4.455533314740109
54,car2.3,DEFAULT_VEHTYPE,N/A,:6731977068_5_0,middle,4.9,16.131278931946763
54,car2.8,DEFAULT_VEHTYPE,N/A,:6840349896_12_0,end,9.31,19.80969310563483
54,car3.0,DEFAULT_VEHTYPE,N/A,406215678#0_1,start,0.96,8.851413643546403
54,car4.11,DEFAULT_VEHTYPE,N/A,-13399210#86_0,start,0.18,21.6382510399333
54,car4.13,DEFAULT_VEHTYPE,N/A,1010391346#2_0,start,0.85,12.326267349510454
54,car4.4,DEFAULT_VEHTYPE,N/A,-13399210#66_0,middle,5.79,19.122437789594834
54,f_0.0,DEFAULT_VEHTYPE,N/A,:123467582_5_0,start,0.63,1.6291312689194455
54,f_0.4,DEFAULT_VEHTYPE,N/A,:11628013774_0_1,middle,4.76,1.8200205295898755
55,car2.2,DEFAULT_VEHTYPE,N/A,:122837334_13_0,middle,7.45,19.438009597920676
55,car2.7,DEFAULT_VEHTYPE,N/A,:cluster_6787495458_8460066171_12_0,end,16.46,21.15694223944353
55,car4.11,DEFAULT_VEHTYPE,N/A,-13399210#85_0,end,13.17,20.97594580970507
55,car4.13,DEFAULT_VEHTYPE,N/A,1010391346#2_0,middle,15.13,14.284009437542409
55,car4.14,DEFAULT_VEHTYPE,N/A,1010391346#1_0,start,0.14,7.162114833411762
55,car4.15,DEFAULT_VEHTYPE,N/A,1010391346#0_0,middle,6.57,1.4677977709798142
55,car4.3,DEFAULT_VEHTYPE,N/A,:cluster_6734563082_6734609574_6_0,end,9.26,20.120282144197493
56,car3.13,DEFAULT_VEHTYPE,N/A,308459799#2_1,middle,18.18,11.869816953815505
56,car4.11,DEFAULT_VEHTYPE,N/A,:cluster_6098349290_6098349294_8_0,start,0.15,21.010039254569335
56,car4.13,DEFAULT_VEHTYPE,N/A,:cluster_6424676900_6731953238_12_0,start,0.29,15.935478495364078
56,car4.4,DEFAULT_VEHTYPE,N/A,-13399210#64_0,end,19.02,20.532457487448905
56,f_0.7,DEFAULT_VEHTYPE,N/A,:8410768845_4_1,end,9.22,7.252794631511314
57,car2.10,DEFAULT_VEHTYPE,N/A,:268161265_10_0,end,22.63,9.274407418339337
57,car3.12,DEFAULT_VEHTYPE,N/A,:4723222316_3_1,start,0.54,12.963790770983211
57,car3.12,DEFAULT_VEHTYPE,N/A,:4723222316_3_1,middle,0.54,12.963790770983211
57,car3.12,DEFAULT_VEHTYPE,N/A,:4723222316_3_1,end,0.54,12.963790770983211
57,car3.14,DEFAULT_VEHTYPE,N/A,:4723222322_3_1,middle,4.49,13.092536113031642
57,car4.2,DEFAULT_VEHTYPE,N/A,-13399210#60_0,end,51.66,19.0140890318118
57,car4.4,DEFAULT_VEHTYPE,N/A,:8460066174_6_0,start,0.1,18.209863085969435
57,f_0.3,DEFAULT_VEHTYPE,N/A,1250927129#0_1,middle,10.66,4.213754710102666
58,car4.15,DEFAULT_VEHTYPE,N/A,:6734471754_6_0,end,9.1,7.251783148152754
58,f_0.1,DEFAULT_VEHTYPE,N/A,:11628013773_0_1,start,0.52,11.26504253617527
59,car2.13,DEFAULT_VEHTYPE,N/A,13323113#1_0,end,104.09,2.962617149382998
59,car4.0,DEFAULT_VEHTYPE,N/A,:6437156557_6_0,end,9.06,21.962025075736
60,car2.3,DEFAULT_VEHTYPE,N/A,59712281#14_0,end,86.58,19.357693770762257
60,car2.8,DEFAULT_VEHTYPE,N/A,:6753573918_6_0,start,0.84,13.525533787817055
60,car3.15,DEFAULT_VEHTYPE,N/A,308459799#1_1,middle,3.69,11.46433109852951
60,f_0.2,DEFAULT_VEHTYPE,N/A,:11628013773_0_1,start,0.8,11.52910898085132
61,car2.9,DEFAULT_VEHTYPE,N/A,59712281#8_0,start,0.53,21.330484747842878
61,car3.0,DEFAULT_VEHTYPE,N/A,:6079908514_3_1,middle,4.56,12.125405355997264
61,car3.10,DEFAULT_VEHTYPE,N/A,:11871302886_0_0,middle,4.98,6.502461780264527
61,car3.15,DEFAULT_VEHTYPE,N/A,308459799#2_1,start,0.43,13.549498587753623
61,car3.16,DEFAULT_VEHTYPE,N/A,308459799#0_1,middle,16.38,5.8552876042667785
61,car3.8,DEFAULT_VEHTYPE,N/A,:4723222302_3_0,end,8.57,6.7678265866852225
61,car4.0,DEFAULT_VEHTYPE,N/A,:cluster_6305050238_6437156564_13_0,end,13.66,21.808951610051572
61,car4.16,DEFAULT_VEHTYPE,N/A,:6734471754_6_0,middle,4.59,6.281776150199585
62,bus1,bus,N/A,59712267#5_0,end,58.12,13.094742273948842
62,car2.1,DEFAULT_VEHTYPE,N/A,:12503965565_1_0,middle,3.81,12.003877687297289
62,car3.9,DEFAULT_VEHTYPE,N/A,405327162#3_0,end,19.03,6.052160164018242
62,car4.1,DEFAULT_VEHTYPE,N/A,-13399210#55_0,start,0.62,19.350906561913042
62,car4.13,DEFAULT_VEHTYPE,N/A,:6787544684_1_0,end,5.58,18.92262514904024
62,f_0.3,DEFAULT_VEHTYPE,N/A,:11628013773_0_1,middle,3.84,12.66176270254571
62,f_0.5,DEFAULT_VEHTYPE,N/A,1250927129#0_1,middle,10.21,7.645002338955834
63,car2.10,DEFAULT_VEHTYPE,N/A,:6840349890_5_0,middle,4.46,18.714889901755967
63,car3.10,DEFAULT_VEHTYPE,N/A,405327162#3_0,middle,9.98,7.550745923446149
63,car3.16,DEFAULT_VEHTYPE,N/A,:4723222325_3_1,start,0.32,9.185473390435801
63,car4.17,DEFAULT_VEHTYPE,N/A,1010391346#0_0,middle,6.85,1.7470432424684987
63,car4.3,DEFAULT_VEHTYPE,N/A,-13399210#58_0,end,21.63,19.020740833481824
63,f_0.5,DEFAULT_VEHTYPE,N/A,1250927129#0_1,end,20.02,9.814007690236627
63,f_0.6,DEFAULT_VEHTYPE,N/A,:11628013774_0_1,end,8.14,6.3329026044342145
64,car2.13,DEFAULT_VEHTYPE,N/A,:122837328_11_0,end,21.29,8.23283241742485
64,car2.9,DEFAULT_VEHTYPE,N/A,:6753573918_6_0,middle,5.06,9.243970539436845
64,car3.7,DEFAULT_VEHTYPE,N/A,405327135#0_1,start,0.73,11.208862931152249
64,car4.0,DEFAULT_VEHTYPE,N/A,-13399210#48_0,start,0.13,21.21449760881207
64,car4.13,DEFAULT_VEHTYPE,N/A,-13399210#84_0,middle,5.92,18.95777716517797
64,car4.16,DEFAULT_VEHTYPE,N/A,:6081035627_12_0,end,9.15,12.205502405413425
64,car4.4,DEFAULT_VEHTYPE,N/A,-13399210#58_0,middle,11.11,18.791198088265382
64,f_0.4,DEFAULT_VEHTYPE,N/A,:11628013773_0_1,end,7.36,13.41244314634811
65,car2.9,DEFAULT_VEHTYPE,N/A,59712281#10_0,start,0.75,5.092395006887121
65,car3.10,DEFAULT_VEHTYPE,N/A,:4723222302_3_0,end,8.53,10.346645607437173
65,car3.11,DEFAULT_VEHTYPE,N/A,405327162#3_0,middle,9.55,8.134462765490783
65,car3.2,DEFAULT_VEHTYPE,N/A,406215678#1_1,start,0.65,11.975481799435007
65,car3.7,DEFAULT_VEHTYPE,N/A,405327135#0_1,end,10.75,10.027009693271127
