timestamp,vehicle_id,latitude,longitude,trip_id,route_id,stop_id,current_status,current_stop_sequence
2025-06-24T06:02:05,2208,34.10688781738281,-117.93373107910156,t212-b15F99-sl4,10492,678,1,1860
2025-06-24T06:02:16,3102,34.09154510498047,-118.02669525146484,t1BD-b1601E-sl4,10492,2418,1,4577
2025-06-24T06:01:47,3103,34.07444381713867,-118.04145050048828,t258-b1601D-sl4,10492,2434,0,184
2025-06-24T06:02:20,3119,34.107120513916016,-117.95010375976562,t1F9-b16021-sl4,10492,666,0,3452
2025-06-24T06:01:55,3126,34.10679626464844,-117.8460922241211,t20D-b15F9A-sl4,10492,32,1,2110
2025-06-24T06:02:09,3132,34.096275329589844,-117.74209594726562,t221-b16022-sl4,10492,871,2,1020
2025-06-24T06:02:32,2208,34.10688400268555,-117.93279266357422,t212-b15F99-sl4,10492,624,0,1904
2025-06-24T06:02:45,3102,34.08818435668945,-118.02777862548828,t1BD-b1601E-sl4,10492,2425,1,4627
2025-06-24T06:02:50,3103,34.075660705566406,-118.04119110107422,t258-b1601D-sl4,10492,2434,1,184
2025-06-24T06:02:38,3119,34.10707473754883,-117.95423126220703,t1F9-b16021-sl4,10492,675,1,3490
2025-06-24T06:02:30,3126,34.10676193237305,-117.8467788696289,t20D-b15F9A-sl4,10492,32,1,2110
2025-06-24T06:02:54,2208,34.10688018798828,-117.92942810058594,t212-b15F99-sl4,10492,709,0,1971
2025-06-24T06:03:15,3102,34.08525466918945,-118.03092193603516,t1BD-b1601E-sl4,10492,2433,0,4706
2025-06-24T06:03:21,3103,34.07712936401367,-118.0405502319336,t258-b1601D-sl4,10492,2434,1,184
2025-06-24T06:03:08,3119,34.106990814208984,-117.95995330810547,t1F9-b16021-sl4,10492,691,0,3551
2025-06-24T06:03:09,3126,34.106754302978516,-117.85292053222656,t20D-b15F9A-sl4,10492,686,1,2173
2025-06-24T06:03:09,3132,34.096336364746094,-117.74905395507812,t221-b16022-sl4,10492,871,1,1020
2025-06-24T06:03:35,2208,34.106868743896484,-117.92573547363281,t212-b15F99-sl4,10492,709,1,1971
2025-06-24T06:03:51,3102,34.08133316040039,-118.03575134277344,t1BD-b1601E-sl4,10492,2393,1,4789
2025-06-24T06:03:51,3103,34.08015441894531,-118.03752899169922,t258-b1601D-sl4,10492,2392,2,345
2025-06-24T06:03:31,3126,34.106754302978516,-117.85631561279297,t20D-b15F9A-sl4,10492,636,1,2211
2025-06-24T06:03:32,3132,34.09632110595703,-117.74961853027344,t221-b16022-sl4,10492,871,1,1020
2025-06-24T06:04:05,2208,34.106868743896484,-117.92573547363281,t212-b15F99-sl4,10492,709,1,1971
2025-06-24T06:04:05,3119,34.106937408447266,-117.96419525146484,t1F9-b16021-sl4,10492,3126,1,3592
2025-06-24T06:04:01,3126,34.10675048828125,-117.86153411865234,t20D-b15F9A-sl4,10492,669,0,2304
2025-06-24T06:04:02,3132,34.097354888916016,-117.75373840332031,t221-b16022-sl4,10492,870,0,1108
2025-06-24T06:04:45,2208,34.10689163208008,-117.92462921142578,t212-b15F99-sl4,10492,709,1,1971
2025-06-24T06:04:50,3102,34.0767707824707,-118.04105377197266,t1BD-b1601E-sl4,10492,2435,1,4910
