sim_time,vehicle_id,vehicle_type,tls_id,lane_id,position_marker,actual_position,speed
336,f_1.70,DEFAULT_VEHTYPE,N/A,:6483341599_3_2,middle,3.43,13.771736496127359
336,f_2.44,DEFAULT_VEHTYPE,N/A,406233344_3,middle,17.59,15.223547901389042
337,f_0.59,DEFAULT_VEHTYPE,N/A,:4083175944_0_2,middle,3.97,25.76646019566296
337,f_0.63,DEFAULT_VEHTYPE,N/A,406215688_2,end,65.3,14.538622599758014
337,f_1.60,DEFAULT_VEHTYPE,N/A,:268162715_0_1,middle,3.9,27.437617296779404
337,f_1.69,DEFAULT_VEHTYPE,N/A,690987758_2,end,38.31,8.721754660234087
337,f_2.64,DEFAULT_VEHTYPE,N/A,1008405679_0,start,0.82,13.067706456833218
338,f_0.52,DEFAULT_VEHTYPE,N/A,:4083175938_0_3,end,7.25,2.642557836555488
338,f_1.66,DEFAULT_VEHTYPE,N/A,:268162729_12_0,middle,14.6,9.347211812713555
338,f_1.69,DEFAULT_VEHTYPE,N/A,:4083175937_2_3,end,7.66,8.039936943270442
338,f_2.24,DEFAULT_VEHTYPE,N/A,405546357_0,end,489.94,18.0153324507459
338,f_2.66,DEFAULT_VEHTYPE,N/A,259846930#0_1,middle,79.74,4.7816745225024215
339,f_0.48,DEFAULT_VEHTYPE,N/A,406215621_2,end,20.41,2.7614456356731574
339,f_0.51,DEFAULT_VEHTYPE,N/A,406215621_2,middle,10.06,0.5000047145404971
339,f_2.24,DEFAULT_VEHTYPE,N/A,525615993_0,end,13.12,18.056253346316787
339,f_2.31,DEFAULT_VEHTYPE,N/A,:123378443_3_2,middle,6.73,13.884879295810975
339,f_2.32,DEFAULT_VEHTYPE,N/A,:4077284463_0_2,start,0.56,21.747403586789787
339,f_2.33,DEFAULT_VEHTYPE,N/A,406233346_2,start,0.44,12.059414587993109
339,f_2.37,DEFAULT_VEHTYPE,N/A,1065518636#0_2,middle,15.08,6.835782914422117
339,f_2.41,DEFAULT_VEHTYPE,N/A,1065518636#0_2,start,0.31,5.302737484688544
339,f_2.71,DEFAULT_VEHTYPE,N/A,:7059565437_0_1,middle,3.98,9.531869065598478
340,f_0.39,DEFAULT_VEHTYPE,N/A,:36750787_0_0,middle,4.05,11.471208019527221
340,f_0.61,DEFAULT_VEHTYPE,N/A,406215698#0_1,end,112.64,23.753245637602856
340,f_0.69,DEFAULT_VEHTYPE,N/A,406216725#0_1,start,0.56,19.709619012391023
340,f_1.67,DEFAULT_VEHTYPE,N/A,:268162729_12_0,middle,15.32,10.274109163723251
340,f_2.17,DEFAULT_VEHTYPE,N/A,:1166628271_0_0,start,0.43,1.4337047177832574
340,f_2.28,DEFAULT_VEHTYPE,N/A,:4077284463_0_1,end,8.05,19.189493256600663
340,f_2.31,DEFAULT_VEHTYPE,N/A,:4083329773_0_3,end,6.55,13.747559015014126
340,f_2.33,DEFAULT_VEHTYPE,N/A,406233346_2,middle,12.08,11.63592475204163
340,f_2.43,DEFAULT_VEHTYPE,N/A,406233345_1,end,74.32,5.209716059952987
340,f_2.71,DEFAULT_VEHTYPE,N/A,755844260#0_1,start,0.8,5.031869065598478
341,f_0.50,DEFAULT_VEHTYPE,N/A,:268162729_3_0,start,0.33,4.757803240398385
341,f_1.68,DEFAULT_VEHTYPE,N/A,:268162728_10_0,end,25.72,3.4642503612881868
341,f_1.70,DEFAULT_VEHTYPE,N/A,406215639#0_3,start,0.6,5.544454979792524
341,f_2.33,DEFAULT_VEHTYPE,N/A,406233346_2,end,24.17,12.090177809152685
341,f_2.41,DEFAULT_VEHTYPE,N/A,1065518636#0_2,middle,15.48,8.619225520722466
342,f_0.51,DEFAULT_VEHTYPE,N/A,:4083175938_0_3,start,0.17,5.552946045684818
342,f_0.70,DEFAULT_VEHTYPE,N/A,406216729_2,start,0.94,21.048317157021035
342,f_1.70,DEFAULT_VEHTYPE,N/A,406215639#0_3,middle,6.28,5.6850671860069975
342,f_1.75,DEFAULT_VEHTYPE,N/A,406215655_0,end,23.57,7.4583666611928505
343,f_0.47,DEFAULT_VEHTYPE,N/A,-406215639#2_0,start,0.8,12.81626925560854
343,f_0.50,DEFAULT_VEHTYPE,N/A,:268162729_3_0,middle,15.32,8.336864826274905
343,f_0.51,DEFAULT_VEHTYPE,N/A,:4083175938_0_3,end,7.45,7.280049911879193
343,f_0.72,DEFAULT_VEHTYPE,N/A,1064346357_2,end,21.69,25.79252108687319
343,f_0.74,DEFAULT_VEHTYPE,N/A,:2761920384_3_1,middle,6.78,19.64503115951084
343,f_1.62,DEFAULT_VEHTYPE,N/A,:4083175943_0_2,middle,4.17,23.527450780393377
343,f_1.70,DEFAULT_VEHTYPE,N/A,406215639#0_3,end,10.79,4.51312082676131
343,f_1.75,DEFAULT_VEHTYPE,N/A,406215650_1,start,0.31,9.848150717699902
343,f_2.23,DEFAULT_VEHTYPE,N/A,405546348_1,middle,4.86,19.209715367746867
343,f_2.44,DEFAULT_VEHTYPE,N/A,:5950715987_4_1,end,42.94,0.18664584270630052
344,f_1.71,DEFAULT_VEHTYPE,N/A,406215650_1,end,198.29,11.134931431599723
344,f_2.24,DEFAULT_VEHTYPE,N/A,:4077284462_0_1,middle,4.24,19.20456769764916
344,f_2.35,DEFAULT_VEHTYPE,N/A,:4083329773_0_3,start,0.2,11.65571943544498
345,f_0.60,DEFAULT_VEHTYPE,N/A,:2761920575_0_1,middle,3.78,24.046151663891994
345,f_0.74,DEFAULT_VEHTYPE,N/A,:2761920560_0_2,middle,4.49,22.071326737115815
345,f_1.70,DEFAULT_VEHTYPE,N/A,:268162728_10_0,middle,12.92,6.994956644676162
345,f_1.71,DEFAULT_VEHTYPE,N/A,:6483341599_3_2,start,0.97,10.533009951031596
345,f_2.18,DEFAULT_VEHTYPE,N/A,405546356_0,middle,109.25,17.645927186513536
345,f_2.38,DEFAULT_VEHTYPE,N/A,:9785458219_0_2,start,0.36,6.129624272997965
345,f_2.39,DEFAULT_VEHTYPE,N/A,1065518636#0_2,middle,15.37,10.034871136254612
345,f_2.72,DEFAULT_VEHTYPE,N/A,:7059565437_0_1,end,7.8,5.005597494921695
345,t_0,bus,N/A,:cluster_268162697_2761920568_8_0,start,0.17,1.1687056442722679
346,f_0.47,DEFAULT_VEHTYPE,N/A,-690987761_0,middle,19.62,13.066110395933798
346,f_0.48,DEFAULT_VEHTYPE,N/A,406215634#0_3,end,32.24,4.475798972049968
346,f_0.50,DEFAULT_VEHTYPE,N/A,:268162729_3_0,end,29.82,4.262307768209839
346,f_0.72,DEFAULT_VEHTYPE,N/A,:2761920567_0_2,middle,4.06,26.662529934409708
346,f_1.65,DEFAULT_VEHTYPE,N/A,:4083175941_0_3,end,9.17,27.859402787281763
346,f_1.69,DEFAULT_VEHTYPE,N/A,:268162729_12_0,middle,15.11,9.630856750382643
346,f_1.72,DEFAULT_VEHTYPE,N/A,:4085646489_3_2,start,0.18,10.65510438122053
346,f_2.20,DEFAULT_VEHTYPE,N/A,405546347#0_0,end,6.3,19.845047322416033
346,f_2.35,DEFAULT_VEHTYPE,N/A,406233344_3,middle,17.37,12.000255660697963
346,f_2.47,DEFAULT_VEHTYPE,N/A,525615994_2,end,3.04,21.898381685195975
347,f_1.70,DEFAULT_VEHTYPE,N/A,:268162728_10_0,end,26.43,4.669525128491844
347,f_1.76,DEFAULT_VEHTYPE,N/A,:36750787_2_0,end,8.2,9.343207947327755
347,f_2.20,DEFAULT_VEHTYPE,N/A,334631554#0_0,start,0.07,19.739532329223405
347,f_2.37,DEFAULT_VEHTYPE,N/A,:123378443_3_2,middle,7.04,12.873851278436726
347,f_2.47,DEFAULT_VEHTYPE,N/A,:4077284464_0_3,end,7.89,22.066824660320318
348,f_0.49,DEFAULT_VEHTYPE,N/A,-690987761_0,start,0.18,12.416609261517085
348,f_0.50,DEFAULT_VEHTYPE,N/A,:268162728_0_0,middle,13.39,8.265820843923837
348,f_0.71,DEFAULT_VEHTYPE,N/A,406216725#0_1,start,0.69,16.87337023515548
348,f_1.66,DEFAULT_VEHTYPE,N/A,1029507042_3,start,0.26,22.859263177094927
348,f_2.43,DEFAULT_VEHTYPE,N/A,:cluster_268161414_5950715985_3_2,end,43.21,12.537901349621329
348,f_2.53,DEFAULT_VEHTYPE,N/A,1008405679_1,middle,12.09,0.615492605908953
348,f_2.56,DEFAULT_VEHTYPE,N/A,:cluster_268162601_7059565447_1_1,middle,6.92,0.5722496750234245
349,f_0.44,DEFAULT_VEHTYPE,N/A,:36750787_0_0,end,8.08,12.57572948286631
349,f_1.61,DEFAULT_VEHTYPE,N/A,406215694_1,middle,199.18,25.880119441583844
349,f_1.70,DEFAULT_VEHTYPE,N/A,:268162729_12_0,middle,14.51,8.540521250228087
349,f_1.77,DEFAULT_VEHTYPE,N/A,406215655_0,middle,12.45,4.799138349434361
349,f_2.30,DEFAULT_VEHTYPE,N/A,405546357_0,end,490.12,16.02075901386921
349,f_2.41,DEFAULT_VEHTYPE,N/A,:123378443_3_2,middle,6.66,9.719934406384473
349,f_2.46,DEFAULT_VEHTYPE,N/A,406233345_1,middle,38.11,6.826480992263784
349,f_2.75,DEFAULT_VEHTYPE,N/A,755844274_1,middle,113.0,13.78275026941155
350,f_0.37,DEFAULT_VEHTYPE,N/A,:123063937_0_0,start,0.03,11.278566085836344
350,f_0.74,DEFAULT_VEHTYPE,N/A,:4083186358_0_2,start,0.24,23.093180861217625
350,f_1.71,DEFAULT_VEHTYPE,N/A,406215639#0_3,start,0.39,11.123437992023133
350,f_1.73,DEFAULT_VEHTYPE,N/A,406504587_2,start,0.62,12.192271715998329
350,f_1.73,DEFAULT_VEHTYPE,N/A,406504587_2,middle,0.62,12.192271715998329
350,f_1.73,DEFAULT_VEHTYPE,N/A,406504587_2,end,0.62,12.192271715998329
350,f_2.42,DEFAULT_VEHTYPE,N/A,:9785458219_0_2,middle,4.52,8.948576238926256
350,f_2.45,DEFAULT_VEHTYPE,N/A,525615993_1,end,13.17,19.354240612674484
350,f_2.52,DEFAULT_VEHTYPE,N/A,406233345_1,start,0.94,2.8109022384191737
351,f_0.44,DEFAULT_VEHTYPE,N/A,-406215655_0,end,23.8,12.66207875883062
351,f_0.46,DEFAULT_VEHTYPE,N/A,-72011935_0,middle,99.62,12.955240672215238
351,f_0.48,DEFAULT_VEHTYPE,N/A,:268162729_3_0,end,29.5,4.95479302308515
351,f_0.49,DEFAULT_VEHTYPE,N/A,-690987761_0,end,38.6,13.257136177953004
351,f_0.51,DEFAULT_VEHTYPE,N/A,:268162729_3_0,middle,15.26,6.44652045471204
351,f_0.55,DEFAULT_VEHTYPE,N/A,406215636_0,end,82.98,24.227237698609354
351,f_1.66,DEFAULT_VEHTYPE,N/A,:268162713_0_1,end,7.99,22.106826521987042
351,f_1.67,DEFAULT_VEHTYPE,N/A,:4083175940_0_0,end,9.58,23.859846894022947
351,f_1.72,DEFAULT_VEHTYPE,N/A,690987758_2,end,37.87,11.123245023825733
351,f_1.77,DEFAULT_VEHTYPE,N/A,:36750787_2_0,middle,4.12,9.242315714270807
351,f_2.60,DEFAULT_VEHTYPE,N/A,:cluster_268162601_7059565447_1_0,middle,6.84,9.012614149904817
351,f_2.73,DEFAULT_VEHTYPE,N/A,755844260#0_1,start,0.58,3.349962692847803
352,f_0.39,DEFAULT_VEHTYPE,N/A,:123063937_0_0,start,0.61,11.026072656238767
352,f_0.73,DEFAULT_VEHTYPE,N/A,406216737_2,start,0.91,24.32485606939664
352,f_0.74,DEFAULT_VEHTYPE,N/A,1064346357_2,start,0.28,22.138827023059786
352,f_2.27,DEFAULT_VEHTYPE,N/A,:5112961113_0_1,start,0.16,18.708144936284015
352,f_2.27,DEFAULT_VEHTYPE,N/A,:5112961113_0_1,middle,0.16,18.708144936284015
352,f_2.27,DEFAULT_VEHTYPE,N/A,:5112961113_0_1,end,0.16,18.708144936284015
352,f_2.42,DEFAULT_VEHTYPE,N/A,1065518636#0_2,middle,15.32,9.983803099799895
352,f_2.43,DEFAULT_VEHTYPE,N/A,:4083329773_0_3,middle,3.69,9.300971158291317
352,f_2.48,DEFAULT_VEHTYPE,N/A,:9785458219_0_2,middle,4.18,9.636988497703138
353,f_0.37,DEFAULT_VEHTYPE,N/A,:4083175933_0_0,end,8.19,10.575011243680917
353,f_0.72,DEFAULT_VEHTYPE,N/A,:2761920582_0_1,middle,3.98,16.597881003672967
353,f_0.74,DEFAULT_VEHTYPE,N/A,1064346357_2,end,22.2,21.9209566221905
353,f_1.71,DEFAULT_VEHTYPE,N/A,406215639#0_3,end,11.15,0.8016739336542305
353,f_1.74,DEFAULT_VEHTYPE,N/A,406215650_1,end,198.2,13.117433393130728
353,f_2.18,DEFAULT_VEHTYPE,N/A,:268161547_0_0,start,0.12,17.175468669406357
353,f_2.26,DEFAULT_VEHTYPE,N/A,405546355_0,end,25.72,19.979505643426776
353,f_2.49,DEFAULT_VEHTYPE,N/A,:4077284463_0_2,end,7.72,19.89573404666531
353,f_2.54,DEFAULT_VEHTYPE,N/A,1008405679_1,middle,12.04,2.90048824898627
353,f_2.56,DEFAULT_VEHTYPE,N/A,1008405679_1,start,0.18,2.1636539768326264
354,f_0.50,DEFAULT_VEHTYPE,N/A,-690987761_0,end,38.74,12.00561275312297
354,f_0.58,DEFAULT_VEHTYPE,N/A,406215636_0,middle,42.05,23.359804037780876
354,f_1.68,DEFAULT_VEHTYPE,N/A,:4083175941_0_3,middle,5.13,27.15738918144607
354,f_1.73,DEFAULT_VEHTYPE,N/A,690987758_2,end,37.97,7.090941913853201
354,f_2.26,DEFAULT_VEHTYPE,N/A,:4077284459_0_0,start,0.83,20.068042851790192
354,f_2.27,DEFAULT_VEHTYPE,N/A,:4077284463_0_1,start,0.2,18.667494716091976
354,f_2.39,DEFAULT_VEHTYPE,N/A,:4083329773_0_3,middle,3.55,9.234502245271571
354,f_2.46,DEFAULT_VEHTYPE,N/A,:9785458219_0_2,middle,3.95,8.92599397910129
354,f_2.47,DEFAULT_VEHTYPE,N/A,405546348_3,start,0.07,22.64447450054392
354,f_2.55,DEFAULT_VEHTYPE,N/A,:cluster_268162601_7059565447_1_1,start,0.34,1.3395872070919723
354,f_2.63,DEFAULT_VEHTYPE,N/A,259846930#0_0,end,159.73,12.101107496945883
355,f_0.39,DEFAULT_VEHTYPE,N/A,-406215624_0,start,0.73,10.850117065736969
355,f_0.56,DEFAULT_VEHTYPE,N/A,:4083175939_0_2,start,0.46,22.058611983098974
355,f_0.61,DEFAULT_VEHTYPE,N/A,:4083175942_0_0,middle,4.2,24.757925040094182
355,f_1.72,DEFAULT_VEHTYPE,N/A,406215639#0_3,middle,6.15,2.8113401629559007
355,f_1.76,DEFAULT_VEHTYPE,N/A,406215650_1,middle,98.96,12.224181793019019
356,f_0.40,DEFAULT_VEHTYPE,N/A,-406215659_0,end,9.45,10.697802623576521
356,f_0.56,DEFAULT_VEHTYPE,N/A,406215621_2,middle,10.11,17.857067650254336
356,f_0.58,DEFAULT_VEHTYPE,N/A,406215616_1,start,0.34,24.308648190477907
356,f_0.59,DEFAULT_VEHTYPE,N/A,406215616_1,middle,80.04,24.907556653476508
356,f_0.66,DEFAULT_VEHTYPE,N/A,:cluster_268162697_2761920568_1_1,start,0.96,1.9620742815779524
356,f_1.57,DEFAULT_VEHTYPE,N/A,:cluster_268162697_2761920568_4_0,start,0.7,1.6983708654996008
356,f_1.72,DEFAULT_VEHTYPE,N/A,406215639#0_3,end,11.07,4.921005008840259
356,f_2.30,DEFAULT_VEHTYPE,N/A,:4077284462_0_1,end,7.86,16.769315117938785
356,f_2.45,DEFAULT_VEHTYPE,N/A,405546354_2,end,22.46,20.410675994994097
356,f_2.46,DEFAULT_VEHTYPE,N/A,1065518636#0_2,middle,15.35,8.422952403835119
356,f_2.49,DEFAULT_VEHTYPE,N/A,:4077284462_0_3,middle,4.04,20.400169689078176
356,f_2.56,DEFAULT_VEHTYPE,N/A,1008405679_1,middle,11.81,4.729516657012625
356,f_2.64,DEFAULT_VEHTYPE,N/A,:4083329773_0_3,start,0.48,6.119180800394937
357,f_0.52,DEFAULT_VEHTYPE,N/A,:4085646489_0_0,end,8.28,12.328798436568386
357,f_0.54,DEFAULT_VEHTYPE,N/A,406215634#0_3,end,32.59,4.331193708249978
357,f_2.29,DEFAULT_VEHTYPE,N/A,:2030551464_0_1,end,17.72,9.211785764829969
357,f_2.43,DEFAULT_VEHTYPE,N/A,406233344_3,middle,16.92,0.8586300734915626
358,f_0.42,DEFAULT_VEHTYPE,N/A,:4083175933_0_0,start,0.59,11.572986665104219
358,f_0.55,DEFAULT_VEHTYPE,N/A,406215616_1,end,159.7,20.14408291151749
358,f_0.63,DEFAULT_VEHTYPE,N/A,:4083175942_0_0,middle,3.75,23.87356757838354
358,f_0.77,DEFAULT_VEHTYPE,N/A,271237812#1_2,start,0.44,20.390309003344743
358,f_1.72,DEFAULT_VEHTYPE,N/A,:268162728_10_0,middle,13.7,7.3648273660736185
358,f_1.74,DEFAULT_VEHTYPE,N/A,:4083175937_2_3,start,0.34,7.87635952182201
358,f_2.30,DEFAULT_VEHTYPE,N/A,405546355_0,start,0.76,16.384653291168032
358,f_2.42,DEFAULT_VEHTYPE,N/A,406233346_2,start,0.44,6.605420797595775
358,f_2.64,DEFAULT_VEHTYPE,N/A,:4083329773_0_3,end,6.69,1.4077628972016125
358,f_2.74,DEFAULT_VEHTYPE,N/A,755844260#0_1,start,0.61,3.9080241972141176
359,f_0.61,DEFAULT_VEHTYPE,N/A,406215616_1,start,0.46,23.71054051164303
359,f_0.68,DEFAULT_VEHTYPE,N/A,:cluster_268162697_2761920568_1_1,start,0.13,4.68515929588909
359,f_0.73,DEFAULT_VEHTYPE,N/A,:2761920582_0_2,middle,3.84,16.921695042286768
359,f_2.31,DEFAULT_VEHTYPE,N/A,:2030551464_0_1,end,17.27,10.243977163677707
359,f_2.34,DEFAULT_VEHTYPE,N/A,405546354_1,end,22.31,16.851590102560806
359,f_2.53,DEFAULT_VEHTYPE,N/A,406233345_1,middle,37.49,7.063039675175556
359,f_2.64,DEFAULT_VEHTYPE,N/A,406233344_3,start,0.83,1.0870733540657702
359,f_2.75,DEFAULT_VEHTYPE,N/A,755844274_1,end,224.86,4.20168573022443
360,f_0.49,DEFAULT_VEHTYPE,N/A,-72011935_0,middle,99.95,12.47465051622749
360,f_0.55,DEFAULT_VEHTYPE,N/A,406215621_2,end,20.8,13.22803514454132
360,f_0.76,DEFAULT_VEHTYPE,N/A,1064346357_2,start,0.63,30.223768292578963
360,f_1.71,DEFAULT_VEHTYPE,N/A,:268162729_12_0,end,29.27,12.598530549525472
360,f_1.74,DEFAULT_VEHTYPE,N/A,406215639#0_3,middle,6.15,7.744680460941263
360,f_2.17,DEFAULT_VEHTYPE,N/A,334267468#0_0,middle,56.76,21.602947438087043
360,f_2.21,DEFAULT_VEHTYPE,N/A,:268161546_0_0,start,0.96,16.640056646160616
360,f_2.52,DEFAULT_VEHTYPE,N/A,:9785458219_0_2,start,0.62,7.554433409072747
361,f_0.59,DEFAULT_VEHTYPE,N/A,406215621_2,middle,10.38,13.806457740580344
361,f_0.68,DEFAULT_VEHTYPE,N/A,406216724#0_1,start,0.47,8.369666360689799
361,f_0.69,DEFAULT_VEHTYPE,N/A,:cluster_268162697_2761920568_1_0,start,0.39,7.072198299250718
361,f_0.76,DEFAULT_VEHTYPE,N/A,:2761920351_0_1,end,7.63,29.31035380468434
361,f_0.77,DEFAULT_VEHTYPE,N/A,406216736_2,start,0.64,26.82843202569057
361,f_1.70,DEFAULT_VEHTYPE,N/A,:268162713_0_1,middle,4.77,28.38545825306911
361,f_1.75,DEFAULT_VEHTYPE,N/A,:4083175937_2_3,middle,4.62,9.25468130128301
361,f_2.28,DEFAULT_VEHTYPE,N/A,:268161547_0_1,middle,9.69,19.04858962337309
361,f_2.30,DEFAULT_VEHTYPE,N/A,:4077284459_0_0,middle,3.73,15.933981684144928
361,f_2.38,DEFAULT_VEHTYPE,N/A,:123378443_3_2,start,0.54,1.5520958966412446
361,f_2.58,DEFAULT_VEHTYPE,N/A,1008405679_1,middle,12.46,8.083448409524136
361,f_2.62,DEFAULT_VEHTYPE,N/A,259846930#0_1,end,159.84,1.1452550267512986
362,f_0.43,DEFAULT_VEHTYPE,N/A,:123063937_0_0,middle,7.16,12.569402085507816
362,f_0.44,DEFAULT_VEHTYPE,N/A,:4083175933_0_0,middle,4.84,12.586901700742029
362,f_0.46,DEFAULT_VEHTYPE,N/A,-406215610_0,start,0.42,12.871210465900019
362,f_0.57,DEFAULT_VEHTYPE,N/A,:4083175939_0_2,middle,4.04,16.01158541127425
362,f_0.59,DEFAULT_VEHTYPE,N/A,:4083175938_0_3,start,0.34,10.927381554656407
362,f_0.63,DEFAULT_VEHTYPE,N/A,406215616_1,start,0.19,24.05367645761619
362,f_1.75,DEFAULT_VEHTYPE,N/A,406215639#0_3,start,0.77,4.754681301283011
362,f_2.34,DEFAULT_VEHTYPE,N/A,405546348_1,middle,4.88,15.615903205977567
362,f_2.50,DEFAULT_VEHTYPE,N/A,1065518636#0_2,middle,15.09,0.0816791395968524
362,f_2.52,DEFAULT_VEHTYPE,N/A,:9785458219_0_2,end,7.47,2.538965086436831
362,f_2.78,DEFAULT_VEHTYPE,N/A,755844274_0,middle,112.62,13.206112433016665
363,f_0.43,DEFAULT_VEHTYPE,N/A,-406215659_0,middle,5.22,12.342612218174951
363,f_0.45,DEFAULT_VEHTYPE,N/A,-406215655_0,start,0.83,12.393476686487094
363,f_0.72,DEFAULT_VEHTYPE,N/A,406216725#0_1,end,50.32,8.105740799287622
363,f_0.74,DEFAULT_VEHTYPE,N/A,406216735_1,end,111.21,22.25542998259021
363,f_1.66,DEFAULT_VEHTYPE,N/A,:4083175943_0_2,end,7.65,22.63223628801754
363,f_1.76,DEFAULT_VEHTYPE,N/A,:4085646489_3_2,start,0.95,12.059918639989414
363,f_2.37,DEFAULT_VEHTYPE,N/A,:5950715987_4_1,middle,22.37,8.983302769619806
363,f_2.58,DEFAULT_VEHTYPE,N/A,406233345_1,start,0.6,5.484319867179124
363,f_2.59,DEFAULT_VEHTYPE,N/A,406233345_0,end,75.05,3.694516729290754
364,f_0.47,DEFAULT_VEHTYPE,N/A,:36750787_0_0,start,0.03,12.16813260556992
364,f_0.54,DEFAULT_VEHTYPE,N/A,:268162728_0_0,end,26.2,11.149825702865622
364,f_0.74,DEFAULT_VEHTYPE,N/A,:2761920582_0_1,end,7.36,21.93502798500289
364,f_1.66,DEFAULT_VEHTYPE,N/A,:268162715_0_1,start,0.31,22.299647387159006
364,f_1.80,DEFAULT_VEHTYPE,N/A,:36750787_2_0,start,0.25,7.810643052100204
364,f_2.36,DEFAULT_VEHTYPE,N/A,:2030551464_0_1,middle,9.29,11.762629482381575
364,f_2.38,DEFAULT_VEHTYPE,N/A,334631993#1_2,start,0.02,4.539087003347586
364,f_2.38,DEFAULT_VEHTYPE,N/A,334631993#1_2,middle,0.02,4.539087003347586
364,f_2.38,DEFAULT_VEHTYPE,N/A,334631993#1_2,end,0.02,4.539087003347586
364,f_2.44,DEFAULT_VEHTYPE,N/A,192503244#0_1,end,137.41,15.868311379792953
365,f_0.54,DEFAULT_VEHTYPE,N/A,:4083175937_0_0,start,0.43,12.729642961592557
365,f_0.58,DEFAULT_VEHTYPE,N/A,406215621_2,middle,10.29,12.239471054959802
365,f_0.71,DEFAULT_VEHTYPE,N/A,:cluster_268162697_2761920568_1_1,end,14.32,10.310896041823773
365,f_2.37,DEFAULT_VEHTYPE,N/A,:2030551464_0_1,start,0.73,11.42059516635162
365,f_2.44,DEFAULT_VEHTYPE,N/A,405546351_2,middle,9.29,16.347062202998288
365,f_2.47,DEFAULT_VEHTYPE,N/A,405546356_2,end,218.56,17.980781521262152
365,f_2.52,DEFAULT_VEHTYPE,N/A,1065518636#0_2,start,0.05,0.11911776063706168
366,f_0.75,DEFAULT_VEHTYPE,N/A,406216729_2,middle,3.08,21.700976056200005
366,f_2.44,DEFAULT_VEHTYPE,N/A,:268161537_0_1,end,7.5,16.078322271014414
366,f_2.48,DEFAULT_VEHTYPE,N/A,:cluster_268161414_5950715985_3_2,middle,21.66,9.056997435353699
366,f_2.62,DEFAULT_VEHTYPE,N/A,1008405679_1,middle,12.38,6.918461110551436
367,f_0.53,DEFAULT_VEHTYPE,N/A,:4083175937_0_0,middle,3.63,13.09806818097482
367,f_2.41,DEFAULT_VEHTYPE,N/A,:5950715987_4_1,end,43.64,12.69124355338619
367,f_2.43,DEFAULT_VEHTYPE,N/A,:5950715987_4_1,middle,22.31,10.087817243362716
367,f_2.47,DEFAULT_VEHTYPE,N/A,:268161546_0_2,end,23.03,9.636694418400676
368,f_0.61,DEFAULT_VEHTYPE,N/A,:4083175939_0_2,end,7.85,9.780231059115541
368,f_1.76,DEFAULT_VEHTYPE,N/A,406215639#0_3,start,0.44,10.936044457167755
368,f_2.26,DEFAULT_VEHTYPE,N/A,405546347#0_0,middle,3.55,6.237386426232314
368,f_2.40,DEFAULT_VEHTYPE,N/A,334631993#1_2,start,0.06,3.6819434663961155
368,f_2.40,DEFAULT_VEHTYPE,N/A,334631993#1_2,middle,0.06,3.6819434663961155
368,f_2.40,DEFAULT_VEHTYPE,N/A,334631993#1_2,end,0.06,3.6819434663961155
368,f_2.61,DEFAULT_VEHTYPE,N/A,1008405679_1,middle,12.51,8.919423268138567
369,f_0.56,DEFAULT_VEHTYPE,N/A,-406215639#2_0,start,0.48,12.58275939558727
369,f_1.77,DEFAULT_VEHTYPE,N/A,690987758_2,start,0.42,11.86332918133942
369,f_1.81,DEFAULT_VEHTYPE,N/A,:36750787_2_0,start,0.41,8.333381623472087
369,f_2.29,DEFAULT_VEHTYPE,N/A,405546351_2,middle,8.52,12.613839724386558
369,f_2.59,DEFAULT_VEHTYPE,N/A,:9785458219_0_1,middle,4.27,2.5258605079818692
369,f_2.66,DEFAULT_VEHTYPE,N/A,:cluster_268162601_7059565447_1_1,start,0.42,7.174138780069554
369,f_2.76,DEFAULT_VEHTYPE,N/A,:7059565437_0_1,start,0.48,3.1841683530680456
370,f_0.60,DEFAULT_VEHTYPE,N/A,406215634#0_3,start,0.73,5.831331846004131
370,f_1.71,DEFAULT_VEHTYPE,N/A,406215608_0,start,0.84,23.002209009125206
370,f_2.29,DEFAULT_VEHTYPE,N/A,:268161537_0_1,middle,4.18,13.522090280574263
370,f_2.59,DEFAULT_VEHTYPE,N/A,1065518636#0_1,start,0.5,4.441273662294279
371,f_0.49,DEFAULT_VEHTYPE,N/A,:4083175934_0_0,end,7.63,12.33341970728398
371,f_0.61,DEFAULT_VEHTYPE,N/A,406215621_2,end,20.46,5.637159381400348
371,f_1.58,DEFAULT_VEHTYPE,N/A,406216740#0_0,end,186.06,25.49323869946217
371,f_2.63,DEFAULT_VEHTYPE,N/A,:9785458219_0_0,start,0.24,4.174351809201953
371,f_2.67,DEFAULT_VEHTYPE,N/A,:cluster_268162601_7059565447_1_1,start,0.2,9.438106077554211
372,f_0.61,DEFAULT_VEHTYPE,N/A,:4083175938_0_3,end,7.7,8.207281086210648
372,f_0.63,DEFAULT_VEHTYPE,N/A,:4083175939_0_2,middle,3.68,6.864457270331919
372,f_0.76,DEFAULT_VEHTYPE,N/A,:cluster_268162697_2761920568_1_1,end,14.01,23.23393266643005
372,f_2.31,DEFAULT_VEHTYPE,N/A,:268161537_0_1,end,7.0,13.313890477180399
372,f_2.39,DEFAULT_VEHTYPE,N/A,:2030551464_0_1,end,17.86,14.291659091438778
372,f_2.51,DEFAULT_VEHTYPE,N/A,1065518636#0_2,middle,15.08,0.08604996657710202
372,f_2.67,DEFAULT_VEHTYPE,N/A,:cluster_268162601_7059565447_1_1,middle,6.85,6.650508415542589
