vehicle_id,vehicle_type,tls_id,wait_start_time,wait_end_time,wait_duration
f_0.44,DEFAULT_VEHTYPE,cluster_268162697_2761920568,233,234,1
f_1.33,DEFAULT_VEHTYPE,cluster_268162697_2761920568,232,234,2
f_2.38,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,194,238,44
f_2.39,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,207,238,31
f_2.40,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,207,238,31
f_2.41,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,216,238,22
f_2.42,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,217,238,21
f_2.43,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,226,238,12
f_2.4,DEFAULT_VEHTYPE,GS_268161547,232,243,11
f_2.5,DEFAULT_VEHTYPE,GS_268161547,236,244,8
f_2.19,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,210,246,36
f_2.20,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,208,246,38
f_2.21,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,213,246,33
f_2.22,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,211,246,35
f_2.3,DEFAULT_VEHTYPE,1166628271,254,256,2
f_2.14,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,267,269,2
f_2.5,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,267,269,2
f_2.7,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,266,269,3
f_2.9,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,267,269,2
f_2.16,DEFAULT_VEHTYPE,GS_268161547,259,270,11
t_0,bus,cluster_268162697_2761920568,247,271,24
f_2.12,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,266,276,10
f_2.13,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,265,276,11
f_2.4,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,263,276,13
f_2.6,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,263,276,13
f_2.56,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,278,279,1
f_2.36,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,190,286,96
f_2.58,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,287,289,2
f_2.60,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,296,298,2
f_0.55,DEFAULT_VEHTYPE,cluster_268162697_2761920568,284,302,18
f_0.56,DEFAULT_VEHTYPE,cluster_268162697_2761920568,287,302,15
f_0.57,DEFAULT_VEHTYPE,cluster_268162697_2761920568,293,302,9
f_0.58,DEFAULT_VEHTYPE,cluster_268162697_2761920568,295,302,7
f_0.59,DEFAULT_VEHTYPE,cluster_268162697_2761920568,301,302,1
f_1.46,DEFAULT_VEHTYPE,cluster_268162697_2761920568,295,302,7
f_2.55,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,274,306,32
f_2.56,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,282,306,24
f_2.57,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,285,306,21
f_2.58,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,292,306,14
f_2.59,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,293,306,13
f_2.60,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,302,306,4
f_2.61,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,302,306,4
f_2.17,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,309,319,10
f_2.31,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,284,327,43
f_2.33,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,284,327,43
f_2.35,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,285,327,42
f_2.36,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,287,327,40
f_2.37,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,194,337,143
f_2.69,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,336,340,4
f_2.70,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,340,341,1
f_2.71,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,347,349,2
f_2.72,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,348,349,1
f_2.18,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,205,355,150
f_0.67,DEFAULT_VEHTYPE,cluster_268162697_2761920568,340,356,16
f_0.68,DEFAULT_VEHTYPE,cluster_268162697_2761920568,342,356,14
f_0.69,DEFAULT_VEHTYPE,cluster_268162697_2761920568,346,356,10
f_0.70,DEFAULT_VEHTYPE,cluster_268162697_2761920568,348,356,8
f_0.71,DEFAULT_VEHTYPE,cluster_268162697_2761920568,354,356,2
f_2.73,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,356,357,1
f_2.51,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,365,366,1
f_2.52,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,366,367,1
f_2.18,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,374,375,1
f_2.19,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,373,375,2
f_2.20,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,366,375,9
f_2.22,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,367,375,8
f_2.49,DEFAULT_VEHTYPE,GS_268161547,378,383,5
f_2.70,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,345,383,38
f_2.71,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,353,383,30
f_2.72,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,354,383,29
f_2.73,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,360,383,23
f_2.74,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,361,383,22
f_2.75,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,372,383,11
f_2.26,DEFAULT_VEHTYPE,GS_268161547,371,384,13
f_2.47,DEFAULT_VEHTYPE,GS_268161547,372,384,12
f_2.63,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,378,393,15
f_2.50,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,370,408,38
f_2.51,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,372,408,36
f_2.52,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,373,408,35
f_2.53,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,378,408,30
f_2.44,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,295,410,115
f_2.26,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,404,412,8
f_2.47,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,404,412,8
f_2.49,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,404,412,8
f_0.80,DEFAULT_VEHTYPE,cluster_268162697_2761920568,397,417,20
f_0.81,DEFAULT_VEHTYPE,cluster_268162697_2761920568,400,417,17
f_0.82,DEFAULT_VEHTYPE,cluster_268162697_2761920568,404,417,13
f_0.83,DEFAULT_VEHTYPE,cluster_268162697_2761920568,407,417,10
f_0.84,DEFAULT_VEHTYPE,cluster_268162697_2761920568,411,417,6
f_2.87,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,421,424,3
f_2.88,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,422,424,2
f_2.29,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,284,425,141
f_2.89,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,429,430,1
f_2.91,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,437,439,2
f_2.69,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,343,447,104
f_2.68,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,332,450,118
f_2.41,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,446,454,8
f_2.88,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,428,462,34
f_2.89,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,433,462,29
f_2.90,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,434,462,28
f_2.91,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,443,462,19
f_2.92,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,443,462,19
f_2.93,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,451,462,11
t_0,bus,cluster_268162697_2761920568,336,462,126
f_0.93,DEFAULT_VEHTYPE,cluster_268162697_2761920568,456,474,18
f_0.94,DEFAULT_VEHTYPE,cluster_268162697_2761920568,458,474,16
f_0.95,DEFAULT_VEHTYPE,cluster_268162697_2761920568,461,474,13
f_0.96,DEFAULT_VEHTYPE,cluster_268162697_2761920568,465,474,9
f_0.97,DEFAULT_VEHTYPE,cluster_268162697_2761920568,471,474,3
f_0.98,DEFAULT_VEHTYPE,cluster_268162697_2761920568,473,474,1
f_2.103,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,488,491,3
f_2.104,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,491,492,1
f_2.46,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,369,492,123
f_2.59,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,376,498,122
f_2.71,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,466,501,35
f_2.72,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,470,501,31
f_2.74,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,471,501,30
f_2.77,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,467,501,34
f_2.105,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,498,502,4
f_2.106,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,501,502,1
f_2.63,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,397,509,112
f_2.107,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,510,513,3
f_2.87,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,428,519,91
f_2.63,DEFAULT_VEHTYPE,GS_268161547,512,524,12
f_2.56,DEFAULT_VEHTYPE,GS_268161547,516,525,9
f_2.79,DEFAULT_VEHTYPE,GS_268161547,513,525,12
f_2.86,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,419,525,106
f_0.105,DEFAULT_VEHTYPE,cluster_268162697_2761920568,506,536,30
f_0.106,DEFAULT_VEHTYPE,cluster_268162697_2761920568,511,536,25
f_0.107,DEFAULT_VEHTYPE,cluster_268162697_2761920568,517,536,19
f_0.108,DEFAULT_VEHTYPE,cluster_268162697_2761920568,521,536,15
f_0.109,DEFAULT_VEHTYPE,cluster_268162697_2761920568,528,536,8
f_0.110,DEFAULT_VEHTYPE,cluster_268162697_2761920568,530,536,6
f_0.111,DEFAULT_VEHTYPE,cluster_268162697_2761920568,535,536,1
f_2.104,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,497,536,39
f_2.105,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,507,536,29
f_2.106,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,506,536,30
f_2.107,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,518,536,18
f_2.108,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,517,536,19
f_2.109,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,524,536,12
t_0,bus,GS_cluster_268161414_5950715985,554,556,2
f_2.61,DEFAULT_VEHTYPE,GS_268161547,545,558,13
f_2.67,DEFAULT_VEHTYPE,GS_268161547,549,558,9
f_2.69,DEFAULT_VEHTYPE,GS_268161547,550,558,8
f_2.122,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,573,577,4
f_2.61,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,578,580,2
f_2.67,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,576,580,4
f_2.68,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,579,580,1
f_2.69,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,577,580,3
f_2.111,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,582,584,2
f_2.88,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,544,584,40
f_2.90,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,545,584,39
f_2.92,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,547,584,37
f_2.94,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,550,584,34
f_2.124,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,583,587,4
f_2.73,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,465,587,122
f_2.94,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,589,590,1
f_2.66,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,588,604,16
f_2.97,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,603,604,1
f_0.123,DEFAULT_VEHTYPE,cluster_268162697_2761920568,589,607,18
f_0.124,DEFAULT_VEHTYPE,cluster_268162697_2761920568,595,607,12
f_0.125,DEFAULT_VEHTYPE,cluster_268162697_2761920568,600,607,7
f_0.126,DEFAULT_VEHTYPE,cluster_268162697_2761920568,603,607,4
f_1.115,DEFAULT_VEHTYPE,cluster_268162697_2761920568,603,607,4
f_2.77,DEFAULT_VEHTYPE,GS_268161547,596,608,12
f_2.71,DEFAULT_VEHTYPE,GS_268161547,596,609,13
f_2.85,DEFAULT_VEHTYPE,GS_268161547,602,609,7
f_2.61,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,587,611,24
f_2.65,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,586,611,25
f_2.99,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,602,611,9
f_2.121,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,569,613,44
f_2.122,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,581,613,32
f_2.123,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,580,613,33
f_2.124,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,591,613,22
f_2.125,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,591,613,22
f_2.126,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,602,613,11
f_2.112,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,624,625,1
f_2.112,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,627,628,1
f_2.112,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,629,631,2
f_2.90,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,594,632,38
f_2.92,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,596,632,36
f_2.94,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,598,632,34
f_2.95,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,599,632,33
f_2.91,DEFAULT_VEHTYPE,GS_268161547,624,636,12
f_2.84,DEFAULT_VEHTYPE,GS_268161547,624,637,13
f_2.87,DEFAULT_VEHTYPE,GS_268161547,627,637,10
f_2.103,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,495,650,155
f_2.102,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,486,652,166
f_2.137,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,646,652,6
f_2.138,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,648,652,4
f_2.139,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,650,653,3
f_2.139,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,657,658,1
f_0.134,DEFAULT_VEHTYPE,cluster_268162697_2761920568,638,662,24
f_0.135,DEFAULT_VEHTYPE,cluster_268162697_2761920568,644,662,18
f_0.136,DEFAULT_VEHTYPE,cluster_268162697_2761920568,646,662,16
f_0.137,DEFAULT_VEHTYPE,cluster_268162697_2761920568,653,662,9
f_0.138,DEFAULT_VEHTYPE,cluster_268162697_2761920568,656,662,6
f_0.139,DEFAULT_VEHTYPE,cluster_268162697_2761920568,660,662,2
f_2.119,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,569,663,94
t_0,bus,GS_cluster_7059565448_7059565449_7464757604_939854561,593,664,71
f_2.120,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,563,666,103
f_2.141,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,663,666,3
f_2.100,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,542,671,129
f_2.116,DEFAULT_VEHTYPE,GS_268161547,673,686,13
f_2.100,DEFAULT_VEHTYPE,GS_268161547,674,687,13
f_2.131,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,688,694,6
f_2.138,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,655,696,41
f_2.139,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,662,696,34
f_2.140,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,661,696,35
f_2.141,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,670,696,26
f_2.142,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,670,696,26
f_2.144,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,678,696,18
f_0.146,DEFAULT_VEHTYPE,cluster_268162697_2761920568,690,712,22
f_0.147,DEFAULT_VEHTYPE,cluster_268162697_2761920568,698,712,14
f_0.148,DEFAULT_VEHTYPE,cluster_268162697_2761920568,700,712,12
f_0.149,DEFAULT_VEHTYPE,cluster_268162697_2761920568,704,712,8
f_0.150,DEFAULT_VEHTYPE,cluster_268162697_2761920568,709,712,3
f_2.114,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,618,724,106
f_2.118,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,688,725,37
f_2.121,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,692,725,33
f_2.122,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,690,725,35
f_2.129,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,685,725,40
f_2.156,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,728,730,2
f_2.88,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,592,733,141
f_2.114,DEFAULT_VEHTYPE,GS_268161547,727,735,8
f_2.90,DEFAULT_VEHTYPE,GS_268161547,728,735,7
f_2.158,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,738,741,3
f_2.160,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,748,749,1
f_2.136,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,643,754,111
f_2.103,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,755,756,1
f_2.104,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,752,756,4
f_2.112,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,753,756,3
f_2.114,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,754,756,2
f_2.137,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,657,756,99
f_2.95,DEFAULT_VEHTYPE,GS_268161547,745,758,13
f_2.101,DEFAULT_VEHTYPE,GS_268161547,746,759,13
f_2.102,DEFAULT_VEHTYPE,GS_268161547,749,759,10
f_0.159,DEFAULT_VEHTYPE,cluster_268162697_2761920568,750,774,24
f_0.160,DEFAULT_VEHTYPE,cluster_268162697_2761920568,755,774,19
f_0.161,DEFAULT_VEHTYPE,cluster_268162697_2761920568,759,774,15
f_0.162,DEFAULT_VEHTYPE,cluster_268162697_2761920568,763,774,11
f_0.163,DEFAULT_VEHTYPE,cluster_268162697_2761920568,770,774,4
f_0.164,DEFAULT_VEHTYPE,cluster_268162697_2761920568,773,774,1
f_2.157,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,736,774,38
f_2.158,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,745,774,29
f_2.159,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,745,774,29
f_2.160,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,753,774,21
f_2.161,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,753,774,21
f_2.162,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,762,774,12
f_2.88,DEFAULT_VEHTYPE,1166628271,779,781,2
f_2.90,DEFAULT_VEHTYPE,1166628271,780,781,1
f_2.92,DEFAULT_VEHTYPE,1166628271,780,781,1
f_2.101,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,779,788,9
f_2.102,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,779,788,9
f_2.120,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,778,788,10
f_2.95,DEFAULT_VEHTYPE,cluster_1166628429_12503965554_268161337_268161552,778,788,10
f_2.115,DEFAULT_VEHTYPE,GS_268161547,782,793,11
f_2.172,DEFAULT_VEHTYPE,GS_cluster_7059565448_7059565449_7464757604_939854561,799,802,3
f_2.101,DEFAULT_VEHTYPE,1166628271,801,803,2
f_2.102,DEFAULT_VEHTYPE,1166628271,802,803,1
f_2.120,DEFAULT_VEHTYPE,1166628271,801,803,2
f_2.131,DEFAULT_VEHTYPE,GS_cluster_268161414_5950715985,695,810,115
