sim_time,vehicle_id,tls_id,lane_id,eta,speed,priority_granted,phase_index,note
121.45,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
121.45,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
121.5,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
121.5,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
121.55,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
121.55,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
121.6,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
121.6,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
121.65,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
121.65,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
121.7,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
121.7,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
121.75,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
121.75,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
121.8,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
121.8,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
121.85,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
121.85,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
121.9,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
121.9,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
121.95,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
121.95,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.0,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
122.0,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.05,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
122.05,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.1,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
122.1,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.15,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
122.15,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.2,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
122.2,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.25,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
122.25,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.3,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
122.3,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.35,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
122.35,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.4,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
122.4,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.45,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
122.45,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.5,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
122.5,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.55,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
122.55,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.6,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
122.6,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.65,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
122.65,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.7,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
122.7,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.75,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
122.75,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.8,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
122.8,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.85,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
122.85,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.9,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
122.9,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
122.95,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
122.95,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.0,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
123.0,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.05,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
123.05,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.1,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
123.1,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.15,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
123.15,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.2,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
123.2,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.25,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
123.25,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.3,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
123.3,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.35,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
123.35,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.4,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
123.4,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.45,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
123.45,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.5,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
123.5,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.55,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
123.55,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.6,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
123.6,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.65,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
123.65,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.7,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
123.7,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.75,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
123.75,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.8,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
123.8,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.85,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
123.85,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.9,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
123.9,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
123.95,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
123.95,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.0,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
124.0,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.05,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
124.05,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.1,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
124.1,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.15,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
124.15,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.2,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
124.2,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.25,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
124.25,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.3,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
124.3,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.35,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
124.35,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.4,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
124.4,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.45,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
124.45,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.5,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
124.5,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.55,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
124.55,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.6,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
124.6,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.65,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
124.65,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.7,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
124.7,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.75,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
124.75,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.8,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
124.8,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.85,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
124.85,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.9,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
124.9,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
124.95,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
124.95,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.0,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
125.0,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.05,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
125.05,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.1,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
125.1,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.15,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
125.15,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.2,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
125.2,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.25,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
125.25,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.3,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
125.3,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.35,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
125.35,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.4,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
125.4,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.45,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
125.45,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.5,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
125.5,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.55,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
125.55,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.6,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
125.6,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.65,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
125.65,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.7,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
125.7,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.75,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
125.75,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.8,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
125.8,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.85,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
125.85,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.9,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
125.9,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
125.95,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
125.95,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.0,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
126.0,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.05,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
126.05,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.1,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
126.1,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.15,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
126.15,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.2,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
126.2,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.25,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
126.25,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.3,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
126.3,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.35,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
126.35,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.4,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
126.4,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.45,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
126.45,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.5,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
126.5,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.55,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
126.55,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.6,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
126.6,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.65,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
126.65,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.7,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
126.7,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.75,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
126.75,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.8,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
126.8,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.85,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
126.85,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.9,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
126.9,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
126.95,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
126.95,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.0,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
127.0,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.05,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
127.05,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.1,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
127.1,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.15,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
127.15,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.2,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
127.2,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.25,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
127.25,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.3,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
127.3,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.35,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
127.35,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.4,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
127.4,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.45,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
127.45,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.5,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
127.5,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.55,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
127.55,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.6,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.41,no,N/A,No TLS ahead
127.6,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.65,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
127.65,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.7,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
127.7,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.75,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
127.75,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.8,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
127.8,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.85,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
127.85,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.9,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
127.9,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
127.95,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
127.95,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
128.0,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
128.0,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
128.05,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.4,no,N/A,No TLS ahead
128.05,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
128.1,t1B3-b2739-sl4.0,N/A,755844275#0_0,N/A,13.39,no,N/A,No TLS ahead
128.1,t163-b2736-sl4.0,N/A,414764044#0_0,N/A,0.0,no,N/A,No TLS ahead
