sim_time,vehicle_id,vehicle_type,tls_id,lane_id,position,speed,priority_granted,phase_index,note,actual_delay
134,6,DEFAULT_VEHTYPE,310906213,13395499#5_0,5.173631492863409,6.14526536220138,yes,4,green granted after 3s,3
135,47,DEFAULT_VEHTYPE,268528918,-106367746#1_1,19.368152452188422,0.025789349914406255,yes,0,green granted after 3s,3
137,38,DEFAULT_VEHTYPE,cluster_123582306_1923921147,405493036#1_1,47.4601375146173,2.0125066785258783,yes,0,green granted after 3s,3
140,3,DEFAULT_VEHTYPE,GS_cluster_1923921150_1923921154,405336639#1_0,29.198550069659017,2.491937853226651,yes,0,green granted after 3s,3
140,5,DEFAULT_VEHTYPE,GS_cluster_27463896_4037111694,401279526#0_1,4.70431121429616,8.747346057160758,yes,0,green granted after 3s,3
143,13,DEFAULT_VEHTYPE,123513358,24706043#3_0,52.19665464913621,0.12332932456994826,yes,0,green granted after 3s,3
144,23,DEFAULT_VEHTYPE,GS_cluster_123663371_3137460745,405327128#1_0,30.52536680439114,3.256006902645762,yes,0,green granted after 3s,3
147,49,DEFAULT_VEHTYPE,310904258,400809768_2,7.042289346378816,8.204134963371493,yes,4,green granted after 3s,3
147,51,DEFAULT_VEHTYPE,122881205,405493056_0,19.789835371399562,8.242255340180836,yes,4,green granted after 3s,3
148,45,DEFAULT_VEHTYPE,271807257,-405330532#1_0,6.2126328455865565,4.910649128485078,yes,0,green granted after 3s,3
151,57,DEFAULT_VEHTYPE,GS_cluster_1923921142_271806925,405337876#1_1,29.555633562338535,4.136410456807596,yes,0,green granted after 3s,3
153,24,DEFAULT_VEHTYPE,GS_cluster_3137460310_461462910,792866925#0_0,11.245437210575325,0.6981347455701828,yes,0,green granted after 3s,3
154,54,DEFAULT_VEHTYPE,GS_cluster_4037111697_473127775_8763581879_8763581885,401276183#0_3,3.936502089843635,4.186493236767247,yes,4,green granted after 3s,3
156,41,DEFAULT_VEHTYPE,123513358,24706043#3_0,46.584049849917406,3.1256051470758415,yes,0,green granted after 3s,3
157,49,DEFAULT_VEHTYPE,25266722,-28312221_1,17.337238296669973,13.547374791989848,yes,0,green granted after 3s,3
157,36,DEFAULT_VEHTYPE,cluster_123155470_3137460325,401273096_0,15.026567665376863,16.872328152430033,yes,0,green granted after 3s,3
158,6,DEFAULT_VEHTYPE,310904258,-72157799#0_2,16.89495147531351,6.879279181943275,yes,0,green granted after 3s,3
158,12,DEFAULT_VEHTYPE,GS_cluster_1923921170_343582995,405337867#0_0,1.6174136074748837,6.303107383233846,yes,0,green granted after 3s,3
159,33,DEFAULT_VEHTYPE,271807386,-13422482#0_0,436.15129296236864,0.7288508518262046,yes,4,green granted after 3s,3
160,35,DEFAULT_VEHTYPE,GS_cluster_271807508_3137460734,405327167#1_0,43.32137346967342,5.042917641511796,yes,0,green granted after 3s,3
163,19,DEFAULT_VEHTYPE,cluster_268528914_4037082229_8763581886,24706048_1,102.04267930776905,0.5158952376935488,yes,0,green granted after 3s,3
163,22,DEFAULT_VEHTYPE,cluster_1923921162_271806814,405336644_0,16.71954187991054,7.274645455110526,yes,0,green granted after 3s,3
164,50,DEFAULT_VEHTYPE,268528918,-401273822#1_2,5.1619421970937935,6.736356272245601,yes,4,green granted after 3s,3
164,44,DEFAULT_VEHTYPE,122881205,1002506672_2,23.78239556869719,13.91661807818348,yes,0,green granted after 3s,3
167,78,DEFAULT_VEHTYPE,25266722,-28312221_0,84.41501751529893,1.1669232634477662,yes,0,green granted after 3s,3
167,40,DEFAULT_VEHTYPE,GS_cluster_1923879138_1923921160_1923921168_1923921191,405337818#0_1,32.592860197342546,1.8696303152052798,yes,0,green granted after 3s,3
168,13,DEFAULT_VEHTYPE,268528896,24706043#8_0,35.61940059810504,1.497225787342181,yes,4,green granted after 3s,3
169,53,DEFAULT_VEHTYPE,271807386,405325398_1,9.228479943308976,15.734533529418805,yes,0,green granted after 3s,3
169,28,DEFAULT_VEHTYPE,GS_cluster_1923921150_1923921154,405336639#1_0,14.714795538589332,16.485031344358116,yes,0,green granted after 3s,3
170,12,DEFAULT_VEHTYPE,GS_cluster_1923921142_271806925,405337878#0_0,81.93814275991197,4.551220640000627,yes,0,green granted after 3s,3
171,t212-b15F99-sl4.0,bus,27463890,-39497566_0,8.274939648623748,5.493540698786097,yes,4,green granted after 3s,3
171,4,DEFAULT_VEHTYPE,7465259351,-406486605_0,19.710818298550166,7.925296513592102,yes,4,green granted after 3s,3
172,51,DEFAULT_VEHTYPE,123513358,24706043#3_0,0.01740754795016919,11.490105860062302,yes,0,green granted after 3s,3
172,54,DEFAULT_VEHTYPE,cluster_6307954384_6787545996,-106343170#7_0,49.20112106005178,3.505340710609393,yes,0,green granted after 3s,3
174,5,DEFAULT_VEHTYPE,GS_cluster_4037111697_473127775_8763581879_8763581885,946725603#0_1,17.83432200775939,7.7146577110979715,yes,0,green granted after 3s,3
174,29,DEFAULT_VEHTYPE,cluster_123155470_3137460325,401273096_0,47.62659076869572,5.034542978187177,yes,0,green granted after 3s,3
175,26,DEFAULT_VEHTYPE,122655660,-401273819#1_0,31.048111230465473,4.485622574851023,yes,0,green granted after 3s,3
178,49,DEFAULT_VEHTYPE,473127764,770601483#1_0,8.526506543842,13.5784799145421,yes,0,green granted after 3s,3
178,10,DEFAULT_VEHTYPE,GS_cluster_513857302_565992148,405493030#0_0,61.137540175119426,4.181735732236628,yes,0,green granted after 3s,3
178,24,DEFAULT_VEHTYPE,cluster_122655617_3137460312,400995091_0,38.630357059946355,1.1774259287851674,yes,0,green granted after 3s,3
178,18,DEFAULT_VEHTYPE,GS_cluster_360028147_605187934,47529228#4_0,17.06235737105532,7.311478880210778,yes,0,green granted after 3s,3
180,9,DEFAULT_VEHTYPE,GS_cluster_1923921150_1923921154,405336639#1_0,29.04512931548618,3.506594419722928,yes,0,green granted after 3s,3
181,75,DEFAULT_VEHTYPE,GS_cluster_10687346296_10687346297,181425674#0_3,11.4711917394874,9.781156426585495,yes,0,green granted after 3s,3
183,59,DEFAULT_VEHTYPE,GS_cluster_271807508_3137460734,-405325427#1_0,5.130469166232276,6.002174368830895,yes,4,green granted after 3s,3
184,51,DEFAULT_VEHTYPE,268528896,24706043#8_0,35.686198561845856,1.4513163512609724,yes,4,green granted after 3s,3
185,33,DEFAULT_VEHTYPE,271807386,-13422482#0_0,1.9800487512130118,7.611316568427718,yes,4,green granted after 3s,3
186,49,DEFAULT_VEHTYPE,27463890,401279518_0,16.431284564528205,13.868611634115501,yes,0,green granted after 3s,3
188,74,DEFAULT_VEHTYPE,GS_cluster_513857302_565992148,-415101868_1,41.39773194214215,0.44535000450021756,yes,4,green granted after 3s,3
189,48,DEFAULT_VEHTYPE,25266722,181425640_0,58.83947140088397,2.5492349782877586,yes,2,green granted after 3s,3
189,6,DEFAULT_VEHTYPE,473127764,770601483#1_0,12.152498459213785,15.547986710130687,yes,0,green granted after 3s,3
189,57,DEFAULT_VEHTYPE,GS_cluster_1923921170_343582995,405337871#0_0,2.7907687273099704,7.837272776616736,yes,0,green granted after 3s,3
190,t1A9-b1601D-sl4.0,bus,GS_cluster_1923921150_1923921154,405336639#1_0,29.478011719860135,1.5698781124849162,yes,0,green granted after 3s,3
190,36,DEFAULT_VEHTYPE,cluster_122655617_3137460312,401272921_1,36.32339571500113,4.643442042951376,yes,0,green granted after 3s,3
190,44,DEFAULT_VEHTYPE,123513358,24706043#3_0,3.3262354128225375,7.640159932547249,yes,0,green granted after 3s,3
192,18,DEFAULT_VEHTYPE,GS_cluster_1923879138_1923921160_1923921168_1923921191,405337818#0_0,32.173943539914674,3.124110017457663,yes,0,green granted after 3s,3
192,42,DEFAULT_VEHTYPE,GS_cluster_1923921142_271806925,-405330566#1_0,7.796272077387895,7.7941686253529046,yes,4,green granted after 3s,3
195,19,DEFAULT_VEHTYPE,268528918,401276160_0,39.85383976452529,1.4226019372903784,yes,0,green granted after 3s,3
195,2,DEFAULT_VEHTYPE,cluster_268528914_4037082229_8763581886,-401276172_1,18.654992196550552,15.110232794330678,yes,0,green granted after 3s,3
196,6,DEFAULT_VEHTYPE,27463890,401279518_0,51.114248777921965,1.8155068212982668,yes,0,green granted after 3s,3
196,37,DEFAULT_VEHTYPE,GS_cluster_332129745_4075303431,1350437828#0_1,7.664708024536523,10.69845966472886,yes,4,green granted after 3s,3
196,8,DEFAULT_VEHTYPE,GS_cluster_4037111697_473127775_8763581879_8763581885,946724660#0_0,17.740297492452722,8.33877860866487,yes,4,green granted after 3s,3
199,54,DEFAULT_VEHTYPE,268528897,-45481507#0_1,64.58671256966998,1.0316173797884418,yes,0,green granted after 3s,3
199,12,DEFAULT_VEHTYPE,cluster_123582306_1923921147,405493036#1_0,30.09828794962404,17.7777004794152,yes,0,green granted after 3s,3
200,44,DEFAULT_VEHTYPE,268528896,24706043#8_0,36.07175338912848,1.3235637099147883,yes,4,green granted after 3s,3
202,22,DEFAULT_VEHTYPE,GS_cluster_1923921142_271806925,405337878#0_0,82.04944754344972,4.076874174267397,yes,0,green granted after 3s,3
202,35,DEFAULT_VEHTYPE,cluster_123155470_3137460325,401273096_0,2.3074467481173855,18.6800023296937,yes,0,green granted after 3s,3
203,65,DEFAULT_VEHTYPE,123175397,405324346#0_0,14.416566207315608,6.16056431294419,yes,0,green granted after 3s,3
203,3,DEFAULT_VEHTYPE,cluster_1923921162_271806814,405336644_0,15.45444640647706,6.652868484542707,yes,0,green granted after 3s,3
205,71,DEFAULT_VEHTYPE,GS_cluster_122801236_3137460751,405327143#0_0,47.377630394022916,3.1288702520040763,yes,0,green granted after 3s,3
208,2,DEFAULT_VEHTYPE,GS_cluster_4037111697_473127775_8763581879_8763581885,946724660#0_1,55.2734299572421,0.32917006274112537,yes,4,green granted after 3s,3
208,29,DEFAULT_VEHTYPE,cluster_122655617_3137460312,401272921_1,36.34270428208262,2.0329961583301897,yes,0,green granted after 3s,3
210,77,DEFAULT_VEHTYPE,122881205,-405492967_0,35.49348659947376,0.7956233561335074,yes,0,green granted after 3s,3
210,26,DEFAULT_VEHTYPE,268528918,-401273822#1_2,4.228262117249894,7.102076529691006,yes,4,green granted after 3s,3
211,48,DEFAULT_VEHTYPE,473127764,770601483#1_0,43.483355030682716,1.3598569886171168,yes,0,green granted after 3s,3
212,93,DEFAULT_VEHTYPE,27463890,-401280477#0_0,21.15620991637516,0.002117764006984943,yes,4,green granted after 3s,3
212,90,DEFAULT_VEHTYPE,cluster_123566647_1923921203,692908076#6_0,7.947342931123627,0.1405851656824236,yes,4,green granted after 3s,3
213,64,DEFAULT_VEHTYPE,GS_cluster_332129745_4075303431,405324314#0_0,2.1420525641669386,7.957885177643038,yes,0,green granted after 3s,3
214,t212-b15F99-sl4.0,bus,GS_cluster_27463896_4037111694,401279526#0_0,54.331799579368464,0.26347496865179687,yes,0,green granted after 3s,3
216,75,DEFAULT_VEHTYPE,123564982,-404952602#0_0,13.407108085124065,14.589737422362493,yes,0,green granted after 3s,3
216,85,DEFAULT_VEHTYPE,cluster_123582306_1923921147,405493019_0,14.518428569190235,14.576081778750158,yes,0,green granted after 3s,3
216,47,DEFAULT_VEHTYPE,cluster_6307954384_6787545996,-106343170#7_0,13.006968030039904,15.965080722270347,yes,0,green granted after 3s,3
216,36,DEFAULT_VEHTYPE,GS_cluster_3137460310_461462910,729957706#0_2,3.0403945609611274,7.3930278108408825,yes,4,green granted after 3s,3
217,10,DEFAULT_VEHTYPE,GS_cluster_513857360_513857677,405493017#0_0,4.165307197953574,9.360167029481698,yes,0,green granted after 3s,3
220,24,DEFAULT_VEHTYPE,cluster_123155470_3137460325,1034776064#1_0,48.360199370119716,3.0787340603869993,yes,0,green granted after 3s,3
220,70,DEFAULT_VEHTYPE,310906213,399550744#3_2,0.7698283236760055,8.124180026701652,yes,0,green granted after 3s,3
220,40,DEFAULT_VEHTYPE,joinedS_cluster_122693381_1923921119_cluster_1923879157_4075433697,405337863#1_0,4.420731090666317,7.9225833912845705,yes,0,green granted after 3s,3
221,57,DEFAULT_VEHTYPE,cluster_1923921162_271806814,405336663#3_0,75.15414819655965,1.668631168602934,yes,0,green granted after 3s,3
223,67,DEFAULT_VEHTYPE,268528896,-1306030118#0_0,36.00742410791625,0.0257348846549343,yes,4,green granted after 3s,3
223,48,DEFAULT_VEHTYPE,27463890,401279518_0,51.146113060659474,1.7796958944815746,yes,0,green granted after 3s,3
223,54,DEFAULT_VEHTYPE,268528897,-45481507#0_1,4.212075472594588,8.503918366995642,yes,0,green granted after 3s,3
224,55,DEFAULT_VEHTYPE,122655660,-401273819#1_1,3.904513260089063,13.56892771317086,yes,0,green granted after 3s,3
224,27,DEFAULT_VEHTYPE,GS_cluster_122801236_3137460751,-405328872#2_2,4.14086720045804,5.314075828749303,yes,4,green granted after 3s,3
226,99,DEFAULT_VEHTYPE,GS_cluster_123663371_3137460745,976212204#0_0,4.927465872886591,6.672909750557771,yes,4,green granted after 3s,3
227,82,DEFAULT_VEHTYPE,GS_cluster_27463896_4037111694,401279526#0_1,61.53503064653969,4.052094468427427,yes,0,green granted after 3s,3
227,79,DEFAULT_VEHTYPE,122881205,-291312372_0,2.4344900546649395,6.545145713445001,yes,4,green granted after 3s,3
231,83,DEFAULT_VEHTYPE,271807072,-13374305#0_0,18.2521277341514,9.394029719137452,yes,2,green granted after 3s,3
231,35,DEFAULT_VEHTYPE,cluster_122655617_3137460312,401272921_1,35.75856368750993,4.620791304333992,yes,0,green granted after 3s,3
232,15,DEFAULT_VEHTYPE,cluster_123582306_1923921147,405493036#1_0,47.36941847285349,2.6861427911773177,yes,0,green granted after 3s,3
233,77,DEFAULT_VEHTYPE,123513358,24706043#3_0,52.16585417024418,1.9149632213411767,yes,0,green granted after 3s,3
233,75,DEFAULT_VEHTYPE,GS_cluster_310685383_8269339955_9467989714_9467989716,404952608#0_1,50.50046966273431,3.7183049117979765,yes,0,green granted after 3s,3
233,12,DEFAULT_VEHTYPE,GS_cluster_513857302_565992148,405493030#0_0,59.71001942198387,4.946050124726826,yes,0,green granted after 3s,3
234,74,DEFAULT_VEHTYPE,GS_cluster_513857360_513857677,405493017#0_0,14.914268023747233,16.5027161112376,yes,0,green granted after 3s,3
234,90,DEFAULT_VEHTYPE,joinedS_cluster_122693381_1923921119_cluster_1923879157_4075433697,405337862#2_1,191.6829284137636,4.284595217756884,yes,0,green granted after 3s,3
235,63,DEFAULT_VEHTYPE,122881292,13326177#5_0,27.99424088775021,1.7392206911794785,yes,4,green granted after 3s,3
236,58,DEFAULT_VEHTYPE,268528897,45481506_0,29.09757816894073,4.362800570040933,yes,0,green granted after 3s,3
236,101,DEFAULT_VEHTYPE,GS_cluster_4076912422_565893510,399544793#0_1,56.19339292884431,3.553779897847885,yes,4,green granted after 3s,3
236,96,DEFAULT_VEHTYPE,cluster_1923921162_271806814,405336663#3_1,76.03204143247567,5.741519033139895,yes,0,green granted after 3s,3
238,68,DEFAULT_VEHTYPE,GS_cluster_1923921150_1923921154,405336639#1_0,28.703908881480857,4.750571987773238,yes,0,green granted after 3s,3
239,83,DEFAULT_VEHTYPE,3690340114,405330564_0,73.64703249410131,0.1588878705237073,yes,0,green granted after 3s,3
239,40,DEFAULT_VEHTYPE,cluster_123566647_1923921203,405337826_2,38.44878434504941,3.8812743086954598,yes,0,green granted after 3s,3
241,26,DEFAULT_VEHTYPE,cluster_268528914_4037082229_8763581886,-401276172_1,61.43865028478764,3.3645020674201493,yes,0,green granted after 3s,3
242,104,DEFAULT_VEHTYPE,GS_cluster_10687346296_10687346297,181425674#0_3,26.768405895061804,1.7892842123492283,yes,0,green granted after 3s,3
243,70,DEFAULT_VEHTYPE,310906213,-399550750_0,0.7706256816960231,1.7733960553833383,yes,0,green granted after 3s,3
244,59,DEFAULT_VEHTYPE,GS_cluster_123663371_3137460745,405327133#0_1,50.77366555450577,4.332357813293303,yes,0,green granted after 3s,3
245,85,DEFAULT_VEHTYPE,GS_cluster_1923921142_271806925,405337876#1_3,7.21747050142195,7.234236720309594,yes,0,green granted after 3s,3
245,118,DEFAULT_VEHTYPE,GS_cluster_271807508_3137460734,405327167#1_2,43.12080534900632,3.0440084475957137,yes,0,green granted after 3s,3
246,25,DEFAULT_VEHTYPE,268528896,-1306030118#0_0,35.98222671134191,0.5079936826526262,yes,4,green granted after 3s,3
248,2,DEFAULT_VEHTYPE,GS_cluster_4037111697_473127775_8763581879_8763581885,946724660#0_0,15.509849539423831,6.545417036255822,yes,4,green granted after 3s,3
250,55,DEFAULT_VEHTYPE,268528918,-401273822#1_2,3.3271239034142326,5.601015535059481,yes,4,green granted after 3s,3
250,66,DEFAULT_VEHTYPE,cluster_123155470_3137460325,401273096_0,0.34175023358572076,7.0529435343807565,yes,0,green granted after 3s,3
252,3,DEFAULT_VEHTYPE,GS_cluster_1923921170_343582995,405337867#0_0,7.3894326550990606,8.898949233139865,yes,0,green granted after 3s,3
254,42,DEFAULT_VEHTYPE,GS_cluster_513857302_565992148,405493030#0_2,59.66954226462413,5.60092901205029,yes,0,green granted after 3s,3
254,83,DEFAULT_VEHTYPE,3690340114,405330564_0,9.271214240279313,8.06424288568087,yes,0,green granted after 3s,3
256,18,DEFAULT_VEHTYPE,GS_cluster_1923921150_1923921154,405336639#1_0,29.708081888291986,3.770200266892484,yes,0,green granted after 3s,3
256,69,DEFAULT_VEHTYPE,GS_cluster_27463896_4037111694,401279526#0_2,62.07401745327376,4.030074485698378,yes,0,green granted after 3s,3
257,86,DEFAULT_VEHTYPE,268528896,-1306030118#0_0,42.90902165707294,2.7899538595185893,yes,4,green granted after 3s,3
258,26,DEFAULT_VEHTYPE,GS_cluster_4037111697_473127775_8763581879_8763581885,946724660#0_0,54.69490097619686,3.419165579843636,yes,4,green granted after 3s,3
258,35,DEFAULT_VEHTYPE,GS_cluster_3137460310_461462910,729957706#0_2,3.985194668535792,8.160063760376874,yes,4,green granted after 3s,3
260,5,DEFAULT_VEHTYPE,GS_cluster_513857360_513857677,405493022#0_0,1.7163558575291944,12.365119703876413,yes,0,green granted after 3s,3
260,63,DEFAULT_VEHTYPE,122881292,13326177#5_0,1.0410837262980426,7.954543613130227,yes,4,green granted after 3s,3
261,67,DEFAULT_VEHTYPE,123513358,-24706043#6_0,51.80679131753953,0.8961538168803914,yes,0,green granted after 3s,3
261,70,DEFAULT_VEHTYPE,310904258,-72157799#0_1,9.245223627259765,0.6623031219245618,yes,0,green granted after 3s,3
261,56,DEFAULT_VEHTYPE,310906213,13395499#5_0,1.8425994180430152,3.449184907243758,yes,4,green granted after 3s,3
262,77,DEFAULT_VEHTYPE,268528897,45481506_1,29.00485682741366,3.676806877636025,yes,0,green granted after 3s,3
262,92,DEFAULT_VEHTYPE,cluster_1923921162_271806814,-13338902_0,12.251213107999417,4.20525823576058,yes,4,green granted after 3s,3
263,3,DEFAULT_VEHTYPE,GS_cluster_1923921142_271806925,405337878#0_0,81.71758680310657,1.365551723580758,yes,0,green granted after 3s,3
263,29,DEFAULT_VEHTYPE,123564922,-401276132_0,19.94278048284668,8.468355912459083,yes,0,green granted after 3s,3
265,58,DEFAULT_VEHTYPE,cluster_6307954384_6787545996,106343170#5_0,0.2302440559239951,13.446889746319354,yes,0,green granted after 3s,3
265,65,DEFAULT_VEHTYPE,GS_cluster_360028147_605187934,47529228#4_0,16.000495366059475,7.376778060826473,yes,0,green granted after 3s,3
266,85,DEFAULT_VEHTYPE,271807072,405330563_0,54.5164585497382,0.04308747512731153,yes,0,green granted after 3s,3
266,89,DEFAULT_VEHTYPE,GS_cluster_1923921150_1923921154,405336639#1_0,27.94796297658484,5.030933531875091,yes,0,green granted after 3s,3
267,123,DEFAULT_VEHTYPE,GS_cluster_122801236_3137460751,405327143#0_0,47.66685255392582,2.505157254859223,yes,0,green granted after 3s,3
271,80,DEFAULT_VEHTYPE,271807257,-1352713248#1_0,47.10722279566899,2.3504300602508654,yes,4,green granted after 3s,3
273,70,DEFAULT_VEHTYPE,25266722,-28312221_0,6.308906987144983,13.858181685354337,yes,0,green granted after 3s,3
273,24,DEFAULT_VEHTYPE,GS_cluster_271807508_3137460734,401273097#2_0,28.260157523323777,1.4757246030046378,yes,0,green granted after 3s,3
273,10,DEFAULT_VEHTYPE,GS_cluster_4037111697_473127775_8763581879_8763581885,401279534#0_3,65.7347845864836,4.896580047437942,yes,0,green granted after 3s,3
273,12,DEFAULT_VEHTYPE,GS_cluster_513857360_513857677,405493017#0_0,18.412855819545374,17.58146120688687,yes,0,green granted after 3s,3
273,62,DEFAULT_VEHTYPE,7465259351,-406486605_0,5.263066463804037,7.71183227777064,yes,4,green granted after 3s,3
274,104,DEFAULT_VEHTYPE,123564982,-404952602#0_1,47.13205637257911,3.554370901707636,yes,0,green granted after 3s,3
274,27,DEFAULT_VEHTYPE,GS_cluster_123663371_3137460745,405327128#1_0,5.168722390570679,9.252844810805914,yes,0,green granted after 3s,3
