sim_time,vehicle_id,tls_id,lane_id,eta,speed,priority_granted,phase_index,note
30.9,bus1,N/A,:cluster_10716018717_123629554_4_0,N/A,15.97,no,N/A,No TLS ahead
30.9,bus2,N/A,405545580#1_0,N/A,20.12,no,N/A,No TLS ahead
30.95,bus1,N/A,:cluster_10716018717_123629554_4_0,N/A,16.01,no,N/A,No TLS ahead
30.95,bus2,N/A,405545580#1_0,N/A,20.1,no,N/A,No TLS ahead
31.0,bus1,N/A,:cluster_10716018717_123629554_4_0,N/A,16.04,no,N/A,No TLS ahead
31.0,bus2,N/A,405545580#1_0,N/A,20.1,no,N/A,No TLS ahead
31.05,bus1,N/A,:cluster_10716018717_123629554_4_0,N/A,16.09,no,N/A,No TLS ahead
31.05,bus2,N/A,405545580#1_0,N/A,20.12,no,N/A,No TLS ahead
31.1,bus1,N/A,:cluster_10716018717_123629554_4_0,N/A,16.14,no,N/A,No TLS ahead
31.1,bus2,N/A,405545580#1_0,N/A,20.1,no,N/A,No TLS ahead
31.15,bus1,N/A,:cluster_10716018717_123629554_4_0,N/A,16.19,no,N/A,No TLS ahead
31.15,bus2,N/A,405545580#1_0,N/A,20.11,no,N/A,No TLS ahead
31.2,bus1,N/A,:cluster_10716018717_123629554_4_0,N/A,16.24,no,N/A,No TLS ahead
31.2,bus2,N/A,405545580#1_0,N/A,20.11,no,N/A,No TLS ahead
31.25,bus1,N/A,:cluster_10716018717_123629554_4_0,N/A,16.28,no,N/A,No TLS ahead
31.25,bus2,N/A,405545580#1_0,N/A,20.1,no,N/A,No TLS ahead
31.3,bus1,N/A,:cluster_10716018717_123629554_4_0,N/A,16.31,no,N/A,No TLS ahead
31.3,bus2,N/A,405545580#1_0,N/A,20.12,no,N/A,No TLS ahead
31.35,bus1,N/A,:cluster_10716018717_123629554_4_0,N/A,16.35,no,N/A,No TLS ahead
31.35,bus2,N/A,405545580#1_0,N/A,20.12,no,N/A,No TLS ahead
31.4,bus1,N/A,:cluster_10716018717_123629554_4_0,N/A,16.41,no,N/A,No TLS ahead
31.4,bus2,N/A,405545580#1_0,N/A,20.12,no,N/A,No TLS ahead
31.45,bus1,N/A,:cluster_10716018717_123629554_4_0,N/A,16.44,no,N/A,No TLS ahead
31.45,bus2,N/A,405545580#1_0,N/A,20.11,no,N/A,No TLS ahead
